raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny
sh688808,688808,sh,联讯仪器,2259.0,2.26,3.51,0.77,338.95,68.46,1.71,0.49,26.33,21.45,2658.92,1502070000.0,231923999999.99997,43590000000.0
sh688498,688498,sh,源杰科技,1540.01,-0.84,2.13,0.73,538.5,77.79,1.44,7.77,25.41,27.6,247.87,4045800000.0,191732000000.0,189255000000.0
sh600519,600519,sh,贵州茅台,1302.8,-0.09,0.17,0.65,20.0,6.48,-0.39,-2.99,-1.38,1.85,-3.44,2838760000.0,1628606000000.0,1628606000000.0
sh688826,688826,sh,频准激光,1024.49,6.72,28.1,1.03,231.69,17.84,8.75,448.21,448.21,448.21,448.21,2166290000.0,40980000000.0,7804000000.000001
sh688256,688256,sh,寒武纪,1020.0,0.94,1.55,0.67,192.5,47.22,-2.9,-7.72,-11.06,-21.54,12.24,9952520000.0,641431000000.0,641431000000.0
sz300308,300308,sz,中际旭创,850.9,0.58,1.97,0.7,48.66,24.97,-4.99,-7.61,-10.53,-28.6,39.72,18603940000.0,995327000000.0,944445999999.9999
sz002371,002371,sz,北方华创,700.7,0.04,1.35,1.23,89.46,12.54,-1.72,-7.8,-0.81,16.39,52.89,6824430000.0,508489999999.99994,508068000000.0
sh688072,688072,sh,拓荆科技,675.06,3.06,1.56,0.72,90.21,15.43,-2.17,-3.98,-3.68,13.33,104.77,2953410000.0,196226000000.0,190835000000.0
sh688802,688802,sh,沐曦股份-U,657.0,0.27,3.7,0.72,-400.85,20.07,-9.88,-8.15,-6.94,-0.98,13.26,453060000.0,262866000000.0,12173000000.0
sh688836,688836,sh,宇树科技-W,591.53,-1.87,18.56,0.47,409.51,27.2,-30.0,292.26,292.26,292.26,292.26,3324850000.0,239253000000.00003,17798000000.0
sz300757,300757,sz,罗博特科,528.9,7.47,5.43,1.4,-3338.49,53.25,9.5,2.53,29.17,-18.7,126.7,4620670000.0,88648000000.0,85982000000.0
sh688795,688795,sh,摩尔线程-U,526.62,-1.17,2.26,0.73,-333.86,20.33,-3.9,-8.01,-6.72,-14.57,-10.42,362720000.0,247526000000.00003,15916999999.999998
bj920045,920045,bj,蘅东光,475.0,-1.34,6.85,0.89,97.03,33.94,38.08,27.14,91.92,23.28,115.59,896970000.0,45268000000.0,13385000000.0
sh688627,688627,sh,精智达,459.75,2.48,3.97,0.71,516.76,24.21,-6.55,0.32,4.42,32.12,105.83,1709030000.0,43275000000.0,43275000000.0
sh688809,688809,sh,强一股份,441.32,4.65,6.75,1.12,116.0,14.12,-5.12,-7.09,-2.27,-9.47,72.53,768160000.0,57177000000.0,11435000000.0
sh688630,688630,sh,芯碁微装,430.6,3.76,3.82,0.88,146.95,12.01,-0.78,1.2,23.06,21.88,221.75,2119190000.0,63085000000.0,56728000000.0
sh688502,688502,sh,茂莱光学,424.52,-0.61,3.43,0.97,1206.31,19.02,-7.71,4.05,23.16,-2.58,6.46,770260000.0,22415000000.0,22415000000.0
sz301717,301717,sz,超纯应材,404.0,7.5,35.08,1.24,173.37,42.43,5.48,-19.52,512.21,512.21,512.21,2437640000.0,41146000000.0,7040000000.000001
sz300502,300502,sz,新易盛,398.78,-0.52,2.73,0.8,42.38,22.88,-3.09,-6.87,-5.32,-25.16,29.87,13639970000.0,556002000000.0,500167000000.0
sh688766,688766,sh,普冉股份,397.18,-3.13,7.14,0.74,59.45,17.67,-11.19,0.65,17.34,6.76,212.52,4190160000.0,59062000000.0,59062000000.0
sz301377,301377,sz,鼎泰高科,394.6,0.51,2.42,0.65,175.58,53.58,-8.22,-12.23,9.22,14.62,184.7,940310000.0,167328000000.0,39011000000.0
sh688025,688025,sh,杰普特,392.8,-5.37,7.23,1.65,98.51,14.63,1.39,8.51,31.55,3.39,179.22,2641530000.0,37335000000.0,37335000000.0
sh603986,603986,sh,兆易创新,392.5,-0.76,4.26,0.64,34.74,7.39,-2.78,-5.0,7.82,-17.31,83.84,11159260000.0,275435000000.0,262383000000.0
sz301666,301666,sz,大普微-UW,391.0,-1.26,6.16,0.74,141.3,46.78,-6.19,-10.97,-7.01,-48.35,748.52,640810000.0,170561000000.0,10368000000.0
sz001309,001309,sz,德明利,390.69,-1.6,5.24,0.63,21.6,13.38,-0.79,-4.14,10.18,-35.52,68.77,3405330000.0,88625000000.0,64475000000.0
sh601869,601869,sh,长飞光纤,388.02,-1.64,4.6,1.3,93.32,19.63,12.49,12.31,37.89,-5.0,234.31,7504870000.0,321244000000.0,157667000000.0
sh603444,603444,sh,吉比特,386.34,0.32,1.3,0.52,12.42,4.6,0.4,0.79,2.63,14.8,-7.33,363800000.0,27832000000.0,27832000000.0
sh688027,688027,sh,国盾量子,382.75,2.45,2.23,1.31,6554.52,12.22,-1.9,-7.77,-0.58,-30.28,-24.02,687230000.0,39370000000.0,30763000000.0
sh688200,688200,sh,华峰测控,381.41,-0.34,1.82,0.89,134.75,18.94,-6.27,-7.0,5.71,51.59,198.57,1399270000.0,76586000000.0,76586000000.0
sz300750,300750,sz,宁德时代,379.0,0.6,0.49,1.04,20.63,4.7,-2.57,-3.79,-4.16,-12.37,5.59,7909040000.0,1753502000000.0,1614571000000.0
sh688037,688037,sh,芯源微,372.82,4.83,2.89,0.91,1178.24,26.79,8.16,9.98,11.3,53.58,151.1,2137380000.0,75223000000.0,75223000000.0
sh688702,688702,sh,盛科通信-U,369.16,3.73,2.96,0.79,-1052.39,67.26,-2.34,-4.09,5.05,39.03,160.54,2206020000.0,151356000000.0,74936000000.0
sh688012,688012,sh,中微公司,368.05,3.97,1.76,0.87,83.33,11.74,-1.06,-3.39,2.24,30.14,101.34,6022040000.0,352534000000.0,346776000000.0
sz301308,301308,sz,江波龙,364.2,-1.48,2.59,0.6,13.06,7.03,-3.9,-12.09,10.49,-29.89,49.35,2673260000.0,156485000000.0,102650000000.0
sh688361,688361,sh,中科飞测,362.0,6.79,3.02,1.15,-2527.09,25.08,5.85,4.01,0.36,76.74,136.62,3799120000.0,127443000000.0,127443000000.0
sz002916,002916,sz,深南电路,348.03,2.06,1.11,0.81,56.89,13.15,1.19,-9.79,10.13,-12.73,51.39,2561600000.0,237066000000.0,231446999999.99997
sh603061,603061,sh,金海通,347.29,2.27,5.01,0.93,111.21,15.93,5.19,5.96,28.58,18.95,259.64,1517000000.0,30214000000.0,30214000000.0
sh688807,688807,sh,优迅股份,318.11,-6.17,15.74,0.79,251.11,14.07,9.79,19.45,36.98,-21.85,70.17,826790000.0,25449000000.0,5090000000.0
sh688797,688797,sh,臻宝科技,312.77,2.7,10.95,1.02,195.96,16.6,0.54,-10.51,-1.95,601.91,601.91,980140000.0,48570000000.0,9131000000.0
sz301205,301205,sz,联特科技,311.19,2.4,11.37,1.01,463.01,25.06,17.88,3.11,35.59,-8.43,84.89,2870300000.0,40481000000.0,26061000000.0
sh688536,688536,sh,思瑞浦,309.61,-1.82,2.25,0.5,103.0,6.46,15.18,15.54,29.0,9.34,93.84,957170000.0,42750000000.0,41998000000.0
sh603129,603129,sh,春风动力,306.29,0.41,0.7,0.6,27.05,5.87,-3.95,8.04,1.09,31.59,11.59,326310000.0,47010000000.0,47010000000.0
sh688835,688835,sh,C高凯,299.48,27.44,49.05,0.0,162.28,13.41,388.07,388.07,388.07,388.07,388.07,2529150000.0,29933000000.0,5625000000.0
sh688635,688635,sh,长进光子,296.2,-6.47,15.78,1.06,298.18,18.39,-6.05,-1.27,32.53,-51.52,622.79,831990000.0,27745000000.0,5259000000.0
sh688082,688082,sh,盛美上海,294.5,0.73,0.77,0.57,84.14,9.73,-0.49,-6.24,6.29,31.22,67.87,1089700000.0,142125000000.0,140598000000.0
sh688017,688017,sh,绿的谐波,292.87,-2.95,3.06,0.6,380.63,15.05,-6.59,-17.5,3.25,-4.23,52.62,1666040000.0,53691999999.99999,53691999999.99999
sh688048,688048,sh,长光华芯,288.98,-0.21,3.79,0.68,1509.69,16.9,-1.41,-4.14,15.09,-18.3,130.54,1910940000.0,50941000000.0,50941000000.0
sz300620,300620,sz,光库科技,285.01,-1.95,3.2,0.74,259.95,31.46,-1.48,-7.76,34.13,-10.94,94.08,2257160000.0,71019000000.0,70493000000.0
sh688519,688519,sh,南亚新材,283.95,-1.7,1.92,0.76,180.81,23.72,1.96,-4.48,33.14,18.85,252.52,1279900000.0,66779000000.0,66779000000.0
sh688235,688235,sh,百济神州,279.0,1.42,3.48,0.71,100.5,12.15,-2.98,-4.99,3.87,26.35,3.87,1124530000.0,430297999999.99994,32100000000.0
sz300604,300604,sz,长川科技,276.2,4.77,3.36,0.91,113.36,21.95,1.17,-3.8,1.92,33.1,172.9,4484100000.0,178310000000.0,135194000000.0
sh688506,688506,sh,百利天恒,269.18,1.95,0.54,1.19,-70.66,24.11,-7.11,-12.24,-16.46,26.79,-16.69,612450000.0,111136999999.99998,111136999999.99998
sz301200,301200,sz,大族数控,268.6,-0.17,0.46,0.5,86.53,10.9,-8.64,-4.47,16.5,-3.76,127.3,533620000.0,131347000000.0,114219000000.0
sh688785,688785,sh,恒运昌,266.68,-0.84,2.76,0.65,187.3,8.29,-1.87,-5.62,5.88,-19.42,191.84,99410000.0,18055000000.0,3611999999.9999995
sh688120,688120,sh,华海清科,262.18,-0.12,1.37,0.71,113.98,16.35,-3.45,-4.08,-2.43,50.09,145.03,1780800000.0,130115000000.00002,130115000000.00002
sh688167,688167,sh,炬光科技,262.0,-0.98,4.96,0.61,-422.52,15.0,-1.84,6.71,44.04,-14.07,116.7,1687520000.0,34095999999.999996,34095999999.999996
sz301629,301629,sz,矽电股份,255.92,0.01,4.2,0.8,422.72,9.08,1.8,-1.42,11.2,-27.71,17.42,205350000.0,10679000000.0,4913000000.0
sz301626,301626,sz,苏州天脉,253.86,-1.86,2.23,0.54,260.44,18.44,-1.58,-0.09,25.67,-20.09,36.41,296800000.0,29367000000.0,13358000000.000002
sz300394,300394,sz,天孚通信,253.58,-1.37,3.38,0.67,119.11,44.27,-8.59,5.64,39.26,-22.2,75.46,9292990000.0,276611000000.0,275993000000.0
sz300476,300476,sz,胜宏科技,249.44,1.82,2.86,0.92,52.38,15.65,1.65,-10.72,23.72,-28.54,-12.66,6162780000.0,245146000000.0,215814000000.0
sz301345,301345,sz,涛涛车业,249.14,3.38,3.5,1.48,29.97,7.52,-2.52,-0.73,2.82,20.08,-0.27,303400000.0,27168000000.0,8727000000.0
sh688617,688617,sh,惠泰医疗,248.0,-2.18,0.86,0.5,37.63,11.37,8.54,14.81,13.5,18.84,2.36,306430000.0,35099000000.0,35099000000.0
sh688347,688347,sh,华虹宏力,244.02,7.71,5.87,1.45,604.79,8.97,4.73,-10.68,-9.69,7.74,126.22,5741960000.0,424039999999.99994,99499000000.0
sh688668,688668,sh,鼎通科技,243.78,-1.75,2.24,0.61,109.91,16.18,0.49,-4.88,23.61,-15.86,97.23,756210000.0,33951000000.0,33951000000.0
sh688146,688146,sh,中船特气,242.1,-1.98,6.42,0.59,248.59,21.33,-12.07,-21.23,-19.61,26.22,502.18,2273990000.0,128171000000.0,35097000000.0
sz300857,300857,sz,协创数据,236.23,-0.75,1.75,0.57,44.55,18.99,-4.62,-5.43,15.23,0.3,96.46,2015350000.0,115602000000.0,115010999999.99998
sz300666,300666,sz,江丰电子,235.86,0.15,5.38,0.73,82.75,8.93,-6.62,-10.68,7.38,12.73,157.45,2811540000.0,65091000000.0,52229999999.99999
sh688052,688052,sh,纳芯微,234.12,-0.45,1.72,0.67,-179.49,5.0,5.32,3.14,18.51,-2.28,48.01,581540000.0,38280000000.0,33575000000.0
sh688019,688019,sh,安集科技,233.8,0.09,2.11,0.7,56.81,10.94,-5.97,-6.61,-8.25,11.06,39.79,1116600000.0,53390000000.0,53390000000.0
sh688111,688111,sh,金山办公,233.03,-0.73,1.01,0.67,29.98,7.17,-5.71,-10.54,-5.11,-10.72,-23.8,1094160000.0,108129000000.0,108129000000.0
sh688041,688041,sh,海光信息,230.96,-0.47,0.86,0.77,170.86,21.16,-11.08,-19.71,-18.68,-18.49,3.03,4582160000.0,536829000000.0,536829000000.0
sz301183,301183,sz,东田微,225.71,-3.27,7.5,0.57,132.06,17.47,9.9,12.47,45.1,-0.49,45.7,1000170000.0,18074000000.0,13249000000.0
sh688525,688525,sh,佰维存储,223.35,-1.96,3.02,0.69,12.78,8.29,-3.6,-8.79,5.41,-26.33,94.94,3197070000.0,105324000000.0,105324000000.0
sz300033,300033,sz,同花顺,223.09,3.53,5.04,2.23,45.93,21.88,0.04,-4.66,-0.41,-1.39,-1.5,4950860000.0,167906000000.0,97805000000.0
sz300751,300751,sz,迈为股份,221.18,4.58,5.89,1.06,106.38,7.67,16.72,23.91,36.64,1.12,7.63,2508430000.0,61687000000.0,42654000000.0
sh688692,688692,sh,达梦数据,215.35,-9.33,3.08,1.72,45.76,6.29,-12.26,-9.6,-3.69,-29.37,-17.26,496220000.0,24386000000.0,15971000000.0
sz300870,300870,sz,欧陆通,213.01,1.43,5.1,1.1,274.65,12.53,3.86,-1.84,13.53,-21.58,35.13,1680250000.0,32514999999.999996,32511000000.0
sz300567,300567,sz,精测电子,210.6,2.09,3.7,1.22,676.12,14.3,-1.68,-6.48,5.83,12.62,131.43,1766450000.0,58915000000.0,47817000000.0
sz300489,300489,sz,光智科技,208.3,-4.15,12.18,1.14,-1058.58,38.05,-6.39,-16.01,39.17,51.88,310.04,3455110000.0,28987000000.0,28880000000.0
sh688409,688409,sh,富创精密,206.4,3.24,2.02,0.85,884.06,13.99,-2.18,-4.92,16.85,47.43,206.23,1272030000.0,63202000000.0,63202000000.0
sh688008,688008,sh,澜起科技,201.0,3.38,2.64,0.97,95.92,12.17,0.5,-6.7,-3.13,-15.05,71.19,5973040000.0,245328000000.00003,230098000000.0
sh688411,688411,sh,海博思创,200.3,0.98,0.9,0.66,34.44,7.73,-1.48,-5.9,4.87,-33.05,-19.38,241760000.0,36546000000.0,26555000000.0
sz300570,300570,sz,太辰光,197.32,-2.65,9.28,0.61,148.44,26.87,9.46,31.76,64.43,23.44,72.26,3492910000.0,44817000000.0,37923000000.0
sz301630,301630,sz,同宇新材,196.81,20.0,21.34,4.13,61.22,6.34,17.77,12.06,28.96,8.34,64.01,873590000.0,11021000000.0,4129000000.0
sz002384,002384,sz,东山精密,194.36,1.84,4.63,1.04,99.3,14.61,-1.39,-2.91,8.11,-7.86,129.6,12370430000.0,355991000000.0,269444999999.99997
sz300548,300548,sz,长芯博创,192.87,-1.71,3.85,0.6,116.5,27.21,1.29,6.57,33.01,-17.69,36.1,2186820000.0,56859000000.0,56744000000.00001
sh603083,603083,sh,剑桥科技,190.85,10.0,9.79,1.19,149.43,7.5,13.97,19.51,31.99,0.53,42.32,4995730000.0,70281000000.0,52596000000.0
sz300972,300972,sz,万辰集团,189.53,0.28,1.36,1.22,21.26,17.9,-5.08,-6.27,-10.3,-1.12,-5.35,467010000.0,37401000000.0,34362000000.0
sh688279,688279,sh,峰岹科技,189.17,3.58,2.74,0.94,84.8,4.26,13.51,11.7,20.1,-10.24,-6.68,487840000.0,21776000000.0,17698000000.0
sh603268,603268,sh,松发股份,187.3,-2.04,2.64,1.0,33.97,9.54,4.35,9.56,25.71,43.75,124.63,1163860000.0,190806000000.0,43688000000.0
sh688392,688392,sh,骄成超声,185.87,-0.94,2.36,0.46,149.16,11.73,-2.58,12.65,38.69,18.71,65.95,509960000.0,21511000000.0,21511000000.0
sh688521,688521,sh,芯原股份,180.5,9.73,4.94,1.37,-115.75,32.45,-2.59,-14.62,-6.0,-23.32,31.78,4534340000.0,94928000000.0,94928000000.0
sz002850,002850,sz,科达利,179.66,1.4,1.04,0.54,26.55,3.4,-1.22,-5.69,3.11,3.33,15.64,392500000.0,51441999999.99999,37668000000.0
sh603893,603893,sh,瑞芯微,176.18,0.64,1.69,0.64,54.5,15.14,-3.25,-17.01,-12.72,1.08,-0.34,1261980000.0,74549000000.0,74540000000.0
sh603186,603186,sh,华正新材,175.35,0.4,15.78,0.9,95.06,11.84,0.2,12.77,55.98,44.24,254.46,4318410000.0,27493000000.0,27493000000.0
sz301396,301396,sz,宏景科技,172.34,-0.35,6.12,0.58,1056.66,30.68,-10.25,-11.55,15.66,-0.63,265.02,1484060000.0,37040000000.0,24387000000.0
sz002821,002821,sz,凯莱英,171.9,-0.19,4.79,0.85,59.87,3.5,0.77,-1.77,10.9,52.64,87.59,2661490000.0,61998000000.0,54500000000.0
sh688195,688195,sh,腾景科技,171.0,3.02,5.61,0.88,429.99,31.07,5.63,8.59,51.47,-26.24,41.33,1710790000.0,30966000000.000004,30966000000.000004
sh688143,688143,sh,长盈通,170.51,1.01,13.19,0.73,2233.1,16.16,35.05,44.51,92.75,-2.54,239.93,2689080000.0,21958000000.0,20866000000.0
sz002028,002028,sz,思源电气,170.49,0.52,0.99,0.66,40.17,8.11,-0.3,2.77,2.92,-17.06,10.79,1028500000.0,133421000000.0,104131000000.0
sz301392,301392,sz,汇成真空,169.27,-0.97,8.82,0.8,-3625.6,22.96,6.15,-4.39,24.01,2.79,31.28,611060000.0,16927000000.000002,6906000000.0
sz002281,002281,sz,光迅科技,167.88,0.33,2.66,0.58,120.21,9.61,-5.62,-9.27,-0.82,-21.96,140.0,3506790000.0,138979000000.0,131958999999.99998
sh688610,688610,sh,埃科光电,167.65,-3.48,3.86,0.71,117.42,6.95,3.84,5.96,24.65,-2.36,171.23,266750000.0,11400000000.0,6862000000.0
sz301486,301486,sz,致尚科技,167.0,-2.69,7.37,1.0,-282.05,8.3,2.14,-1.79,26.3,-31.43,34.62,901720000.0,21500000000.0,12177000000.0
sh603929,603929,sh,亚翔集成,161.98,0.66,1.78,0.66,28.29,14.47,-3.28,-2.64,0.46,8.24,72.59,615620000.0,34560000000.0,34560000000.0
sz300672,300672,sz,国科微,161.29,2.44,3.61,0.76,-152.34,9.08,-0.71,-5.04,22.16,-48.69,49.87,1207300000.0,35016000000.0,33925000000.0
sz300760,300760,sz,迈瑞医疗,161.05,-0.66,0.67,0.74,24.9,5.06,6.92,4.85,3.98,9.57,-14.74,1317900000.0,195160000000.0,194977000000.0
sh603259,603259,sh,药明康德,159.25,-1.09,1.39,0.53,21.93,5.7,-2.9,0.13,25.89,59.65,78.81,5489620000.0,475163000000.0,393870000000.0
sh688002,688002,sh,睿创微纳,156.61,-1.05,1.29,0.53,35.86,9.19,-3.43,-6.59,7.27,26.89,55.82,948650000.0,72910000000.0,72910000000.0
sh688300,688300,sh,联瑞新材,155.2,6.48,8.43,1.59,123.68,21.62,10.66,-5.94,33.93,-15.2,151.99,3070400000.0,37476000000.0,37476000000.0
sz300475,300475,sz,香农芯创,152.47,-0.8,3.1,0.62,38.59,14.62,-1.25,-6.92,4.79,-12.9,5.69,2124210000.0,71591000000.0,68616999999.99999
sh688205,688205,sh,德科立,152.2,-0.46,4.07,0.56,171.02,9.88,-0.71,3.54,24.94,-34.56,10.71,985500000.0,24236000000.0,24236000000.0
sz001389,001389,sz,广合科技,151.71,0.42,3.32,0.76,48.46,9.41,-0.2,-8.99,3.91,-15.91,87.33,769990000.0,71715000000.0,23114000000.0
sz300835,300835,sz,龙磁科技,151.0,-0.83,2.29,0.61,107.44,14.42,-0.31,-1.27,14.25,-22.92,130.94,290340000.0,18006000000.0,12620000000.0
sh688313,688313,sh,仕佳光子,149.51,-1.44,3.32,0.57,143.67,39.36,-1.25,6.88,55.74,-3.04,68.98,2261240000.0,67576000000.0,67576000000.0
sh688507,688507,sh,索辰科技,149.35,-1.11,5.8,0.58,-9147.59,4.91,-5.3,-16.3,7.8,-12.65,49.13,425410000.0,13308000000.000002,7353000000.0
sh688652,688652,sh,京仪装备,148.05,3.12,3.88,0.73,156.93,11.17,4.03,-5.18,7.14,13.34,50.79,689990000.0,24872000000.0,17877000000.0
sz001232,001232,sz,嘉立创,147.3,-1.22,7.41,0.58,46.95,6.45,-2.87,-13.71,74.4,74.4,74.4,482830000.0,81834000000.0,6512000000.0
sh688515,688515,sh,裕太微-U,147.22,-0.82,3.87,0.55,-101.3,8.03,1.43,-4.43,3.7,-32.16,43.56,284120000.0,11778000000.0,7334000000.0
sh605376,605376,sh,博迁新材,146.56,-0.67,2.35,0.51,157.81,22.11,-3.73,-13.18,1.37,-23.08,124.44,904940000.0,38340000000.0,38340000000.0
sh688585,688585,sh,上纬新材,144.4,0.9,0.91,0.51,-374.93,49.48,-5.31,-10.6,13.5,-15.21,13.37,534280000.0,58245000000.00001,58245000000.00001
sh688268,688268,sh,华特气体,144.0,1.19,3.47,0.75,122.35,7.08,-0.7,-7.43,3.26,-1.63,153.12,632660000.0,18386000000.0,18386000000.0
sz301589,301589,sz,诺瓦星云,138.81,-1.32,2.33,0.83,20.51,3.14,-0.6,-1.48,3.62,-8.56,-15.2,112050000.0,12833000000.000002,4784000000.0
sz002353,002353,sz,杰瑞股份,137.5,-2.74,1.82,0.75,53.42,6.05,-8.64,-2.34,-1.57,-6.71,96.06,1742260000.0,140780000000.0,95022000000.0
sz002409,002409,sz,雅克科技,135.23,-1.43,5.73,0.78,61.98,8.04,-5.41,-12.86,-11.14,23.35,83.26,2457990000.0,64360000000.0,43074000000.0
sz300814,300814,sz,中富电路,134.58,-2.24,3.69,1.02,505.37,15.76,-0.54,-5.49,15.25,-10.19,82.14,943490000.0,25763000000.0,25763000000.0
sh603256,603256,sh,宏和科技,133.92,0.57,1.17,0.68,245.21,41.07,-5.36,-13.31,-3.7,-32.61,264.49,1368300000.0,121142000000.0,117813000000.00002
sh603991,603991,sh,领先股份,133.08,-1.05,1.95,0.92,130.1,5.61,1.09,0.09,16.75,20.84,80.69,234640000.0,20323000000.0,11916000000.0
sh688531,688531,sh,日联科技,132.41,-1.21,3.04,0.71,99.09,6.39,-0.44,-1.92,12.88,-26.34,102.36,466080000.0,21926000000.0,15197999999.999998
sz300223,300223,sz,君正股份,132.07,-1.51,4.11,0.61,109.46,5.36,-3.77,-6.05,6.03,-7.17,24.72,2300410000.0,68010000000.0,55857000000.00001
sh688629,688629,sh,华丰科技,131.81,-0.95,2.21,0.84,142.91,21.31,-3.65,-11.05,-1.97,-4.42,31.73,1346240000.0,61721000000.0,60763000000.0
sh688169,688169,sh,石头科技,131.57,-2.54,5.77,1.87,20.42,2.35,11.5,20.61,18.37,24.7,-13.18,1992680000.0,34149000000.0,34149000000.0
sh688686,688686,sh,奥普特,131.54,3.29,2.32,1.15,76.32,5.04,14.38,12.43,26.49,-5.13,6.43,363540000.0,16079000000.0,16079000000.0
sh688123,688123,sh,聚辰股份,130.5,0.36,4.11,0.65,30.33,6.64,-7.71,-7.05,13.28,2.59,4.5,844070000.0,20737000000.0,20737000000.0
sz300843,300843,sz,胜蓝股份,130.26,-3.7,4.65,0.68,135.31,12.5,-1.37,3.85,20.32,50.1,153.13,966920000.0,21325000000.0,20907000000.0
sh600183,600183,sh,生益科技,130.01,0.78,2.43,0.88,60.79,17.07,3.62,-9.23,20.18,-7.31,84.12,7531700000.0,315795000000.0,313551000000.0
sz301369,301369,sz,联动科技,129.6,-0.05,3.45,0.88,295.69,8.53,-2.45,-10.34,5.83,-28.03,40.6,244310000.0,13259000000.0,7108000000.0
sh688356,688356,sh,键凯科技,128.0,-4.06,18.09,1.63,182.39,5.98,71.72,61.25,83.28,76.06,56.31,1435210000.0,7763000000.0,7763000000.0
sh600563,600563,sh,法拉电子,127.41,0.97,1.18,0.59,23.79,4.7,-2.23,-4.2,-6.11,-22.11,24.12,339120000.0,28667000000.0,28667000000.0
sh600436,600436,sh,片仔癀,127.4,1.0,0.5,0.69,40.4,5.39,0.08,-5.69,-5.5,3.64,-23.81,383680000.0,76863000000.0,76863000000.0
sz003031,003031,sz,中瓷电子,126.92,-0.84,3.22,0.74,84.16,8.99,-1.8,6.31,28.79,-10.37,74.53,1397890000.0,57248000000.0,43173000000.0
sh603124,603124,sh,江南新材,126.85,-0.13,3.83,0.71,70.91,9.93,-2.73,-12.2,14.87,-10.99,61.78,377210000.0,18488000000.0,9845000000.0
sz301583,301583,sz,托伦斯,126.62,2.88,22.55,1.06,309.76,25.02,-7.91,-22.79,-34.67,460.27,460.27,876650000.0,23485000000.0,3904000000.0
sz300866,300866,sz,安克创新,124.89,2.29,1.13,1.32,29.13,7.12,8.69,0.48,4.11,6.17,10.83,435100000.0,73442000000.0,38627000000.0
sh688981,688981,sh,中芯国际,124.15,3.46,2.01,0.93,210.65,5.58,-3.02,-2.98,-5.16,-6.29,1.07,4931940000.0,1062856000000.0,248246000000.0
sz002851,002851,sz,麦格米特,123.11,1.48,4.11,0.71,470.16,8.04,3.86,-2.03,14.5,-16.77,36.73,2475410000.0,72021000000.0,60532000000.00001
sh688820,688820,sh,盛合晶微,121.61,0.4,5.03,0.64,242.29,11.74,-13.75,-11.88,-5.51,-32.6,517.94,1051110000.0,226532000000.00003,21027000000.0
sh605499,605499,sh,东鹏饮料,121.3,-1.94,0.77,0.87,18.15,4.57,-1.18,-5.16,-14.91,-18.92,-40.47,630740000.0,89058000000.0,82001000000.0
bj920982,920982,bj,锦波生物,121.3,1.33,1.46,0.79,25.77,6.85,0.92,-9.95,-4.49,-23.07,-47.99,97620000.0,13957000000.0,6728000000.0
sh688020,688020,sh,方邦股份,121.06,-0.97,3.36,0.61,-97.45,7.58,-5.96,-15.0,14.88,-15.46,77.98,333040000.0,9976000000.0,9976000000.0
sh688372,688372,sh,伟测科技,120.79,-0.72,2.46,0.62,58.64,4.96,-3.52,-6.73,5.55,-18.29,11.29,503440000.0,20413000000.0,20413000000.0
sh688331,688331,sh,荣昌生物,120.77,-1.31,2.45,0.87,11.71,8.2,-5.88,-6.93,2.11,10.8,55.25,1070390000.0,68172000000.0,42982000000.0
sh688383,688383,sh,新益昌,120.63,0.53,1.6,0.67,-148.53,9.57,-0.46,-0.03,24.48,-16.33,54.12,195620000.0,12262000000.0,12262000000.0
sh688141,688141,sh,杰华特,120.4,2.63,2.54,0.73,-57.56,49.74,0.33,-12.05,5.96,21.89,177.23,1368160000.0,54219000000.00001,54219000000.00001
sh688796,688796,sh,百奥赛图,119.96,-3.76,7.87,0.97,184.56,23.49,-8.84,-10.78,6.78,23.72,128.06,371330000.0,53610000000.0,4631000000.0
sh688266,688266,sh,泽璟制药-U,119.7,0.59,1.72,0.51,57.62,18.42,-2.32,-0.17,-8.81,24.35,29.13,550710000.0,31686000000.0,31686000000.0
sh688125,688125,sh,安达智能,119.54,-0.45,1.09,0.74,-82.68,5.47,1.49,-3.02,18.24,-33.84,-11.48,105820000.0,9853000000.0,9827000000.0
sz301603,301603,sz,乔锋智能,119.51,-0.99,7.11,1.02,32.39,5.43,2.27,-5.16,17.45,-8.98,58.5,320450000.0,14432000000.0,4509000000.0
sz002463,002463,sz,沪电股份,119.22,4.31,3.1,1.37,45.31,12.75,5.12,-3.08,13.27,-8.99,64.28,7090400000.0,229423000000.0,229242000000.0
sh688775,688775,sh,影石创新,119.2,-2.86,0.95,0.65,57.1,8.38,1.22,-13.01,-10.43,-28.5,-49.2,296720000.0,47799000000.0,30916000000.000004
sh688828,688828,sh,国仪公司-U,118.5,15.09,39.59,1.29,-13394.78,33.45,49.21,3.15,458.44,458.44,458.44,1165350000.0,47401000000.0,3086000000.0
sz301563,301563,sz,云汉芯城,118.33,-1.86,5.23,0.69,47.5,7.45,-3.77,-7.74,3.89,-44.1,0.71,118740000.0,10017000000.0,2264000000.0
bj920125,920125,bj,鸿仕达,117.92,0.05,4.18,0.62,75.12,9.38,-0.69,-9.85,0.61,-43.25,611.65,111490000.0,6622000000.0,2700000000.0
