raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny,score,factor_momentum,factor_value,factor_liquidity,factor_activity,factor_daily_strength,factor_size,reasons
sh603296,603296,sh,华勤技术,77.19,2.92,2.64,1.1,22.65,3.64,-1.17,-2.32,-7.72,-12.43,20.68,1613950000.0,117005000000.0,61644000000.00001,55.9,7.3,46.4,91.8,80.3,94.0,92.5,成交活跃、量比与换手适中、市值稳定性较高
sz002041,002041,sz,登海种业,10.78,-3.84,12.42,1.55,89.45,2.56,8.89,23.34,26.38,24.05,13.0,1174080000.0,9486000000.0,9486000000.0,55.9,94.9,22.6,87.6,43.9,9.4,22.6,中期趋势靠前、成交活跃
sh603012,603012,sh,创力集团,9.1,3.64,3.36,1.06,53.98,1.53,2.82,1.45,14.04,0.78,53.2,194710000.0,5883000000.0,5883000000.0,55.9,68.3,44.7,31.6,85.1,83.7,5.5,量比与换手适中
sz300138,300138,sz,晨光生物,11.49,3.79,2.69,1.85,16.7,1.63,3.79,0.79,0.79,9.53,-5.12,122260000.0,5551000000.0,4577000000.0,55.9,63.8,72.6,9.3,81.8,81.6,3.7,估值相对占优、量比与换手适中
sh600345,600345,sh,长江通信,47.33,-1.4,5.32,1.27,23.26,3.72,5.34,0.23,14.99,-8.31,36.99,538250000.0,15601000000.0,10013000000.0,55.7,48.2,44.9,72.2,84.5,44.3,43.1,成交活跃、量比与换手适中
sz001386,001386,sz,马可波罗,16.13,5.01,7.43,2.18,16.44,1.62,4.2,4.6,7.68,1.19,-28.09,128010000.0,19274000000.0,1735000000.0000002,55.7,63.2,73.3,11.3,57.8,64.1,52.9,估值相对占优
sz002156,002156,sz,通富微电,61.25,0.57,4.11,0.59,64.27,5.98,-3.68,-2.56,-1.37,-4.06,62.82,3841890000.0,92953000000.0,92944000000.0,55.6,33.9,12.7,98.4,78.7,72.4,90.6,成交活跃、量比与换手适中、市值稳定性较高
sh603283,603283,sh,赛腾股份,46.18,-1.95,6.12,0.94,29.95,4.65,-0.41,-0.56,14.02,-4.21,40.33,992120000.0,16280000000.000002,16280000000.000002,55.5,57.1,34.0,84.9,70.7,36.4,45.6,成交活跃、量比与换手适中
sz000963,000963,sz,华东医药,27.31,0.11,0.9,0.44,13.84,1.88,-4.18,-7.42,-6.63,-3.91,-29.74,431390000.0,47895000000.0,47875000000.0,55.5,28.0,74.6,64.9,51.8,65.9,80.9,估值相对占优、市值稳定性较高
sh688332,688332,sh,中科蓝讯,87.53,-0.36,2.02,0.67,8.86,2.74,-0.88,-4.33,8.16,-7.3,0.18,314870000.0,15622999999.999998,15622999999.999998,55.5,44.1,71.9,51.8,65.8,59.1,43.2,估值相对占优
sz000739,000739,sz,普洛药业,20.73,-0.67,1.07,0.36,28.25,3.66,-6.16,-7.21,0.34,26.02,29.25,255930000.0,24015000000.0,24005000000.0,55.5,71.2,40.6,44.1,51.3,54.7,62.1,中期趋势靠前
sh601187,601187,sh,厦门银行,7.2,-0.41,0.98,1.33,7.08,0.7,-1.1,-1.91,-5.01,-2.17,-0.41,186890000.0,19002000000.0,18960000000.0,55.5,32.8,96.8,29.8,72.4,58.4,51.7,估值相对占优、量比与换手适中
sh603019,603019,sh,中科曙光,84.25,1.27,1.51,0.72,50.96,5.35,-0.88,-2.51,-2.76,-2.06,-1.1,1845180000.0,123268000000.0,123261999999.99998,55.4,35.9,18.7,92.8,62.9,82.4,93.1,成交活跃、市值稳定性较高
sz000858,000858,sz,五 粮 液,71.9,0.53,0.51,1.0,22.15,2.37,0.01,-4.49,-4.35,-10.27,-30.44,1412880000.0,279088000000.0,279081000000.0,55.4,14.6,56.1,90.6,61.3,71.9,98.1,成交活跃、市值稳定性较高
sz000567,000567,sz,海德股份,6.18,3.0,1.26,1.79,17.07,2.01,3.69,-1.12,3.0,0.0,-3.74,150620000.0,12079000000.0,12042000000.0,55.4,52.3,66.6,19.9,71.9,92.9,32.9,量比与换手适中
sz300307,300307,sz,慈星股份,7.45,0.0,2.53,0.6,36.13,1.77,3.19,-2.61,15.68,10.21,5.67,148270000.0,5964000000.0,5868000000.0,55.4,84.2,50.5,18.3,68.2,64.3,6.4,中期趋势靠前
sz002839,002839,sz,张家港行,4.41,0.92,1.15,0.95,5.41,0.57,2.32,2.08,-1.78,2.08,-0.9,123140000.0,10780000000.0,10769000000.0,55.4,46.4,98.3,9.5,65.2,77.4,28.3,估值相对占优
sz002626,002626,sz,金达威,16.87,0.48,1.17,0.85,39.17,2.5,5.57,1.75,21.98,14.91,-12.64,120080000.0,10290000000.0,10288000000.0,55.4,90.2,39.6,8.0,63.1,71.1,26.1,中期趋势靠前
sh600366,600366,sh,宁波韵升,11.55,0.09,2.93,0.97,25.54,1.98,-1.28,-6.25,5.77,-6.03,-15.64,373050000.0,12694000000.0,12694000000.0,55.3,44.1,56.5,58.3,79.7,65.6,35.2,量比与换手适中
sh600027,600027,sh,华电国际,4.65,1.09,0.78,1.17,9.19,1.12,3.33,0.43,-2.11,-14.84,-3.53,335340000.0,53995000000.00001,42853000000.0,55.3,8.3,91.1,54.3,67.3,79.9,83.4,估值相对占优、市值稳定性较高
sz000025,000025,sz,特  力Ａ,15.96,-0.25,4.17,0.93,47.93,3.69,1.72,4.45,12.24,6.68,-8.01,263840000.0,6880000000.0,6269000000.0,55.3,77.1,26.8,45.0,85.8,60.7,11.3,中期趋势靠前、量比与换手适中
sh601808,601808,sh,中海油服,12.34,-0.72,0.52,0.83,15.15,1.24,0.41,2.66,0.16,-3.5,-10.31,189630000.0,58880999999.99999,36532000000.0,55.3,39.5,81.5,30.6,57.6,54.0,85.2,估值相对占优、市值稳定性较高
sz002555,002555,sz,三七互娱,18.19,-2.68,2.73,1.69,12.32,2.86,-1.99,-7.52,-5.16,-7.05,-20.89,809190000.0,40241000000.0,29718000000.0,55.2,21.0,67.3,81.7,85.7,26.0,77.3,成交活跃、量比与换手适中、市值稳定性较高
sz300016,300016,sz,北陆药业,9.47,-2.47,10.54,0.82,38.65,2.21,14.1,9.86,21.1,16.91,19.27,572240000.0,5509000000.0,5324000000.0,55.2,91.0,43.0,73.9,33.3,29.0,3.3,中期趋势靠前、成交活跃
sz300001,300001,sz,特锐德,36.04,-0.77,1.24,0.89,28.31,4.31,-0.28,-1.83,5.47,-2.99,41.43,462200000.0,38034000000.0,37164000000.0,55.2,50.6,36.5,67.6,64.6,53.3,75.4,市值稳定性较高
sz300505,300505,sz,川金诺,19.92,4.13,10.53,1.02,13.68,1.87,-4.69,3.86,7.1,-1.97,-9.41,444860000.0,5475000000.0,4329000000.0,55.2,55.5,75.1,66.1,37.9,76.7,2.9,估值相对占优
sh600521,600521,sh,华海药业,16.4,-0.18,1.53,0.52,39.11,2.62,-4.37,-9.04,0.8,5.05,-2.79,376180000.0,24555000000.0,24555000000.0,55.2,57.9,38.8,58.9,58.5,61.7,63.1,流动性因子相对较强
sz000828,000828,sz,东莞控股,10.16,1.6,1.07,1.05,12.55,1.02,4.53,2.63,1.6,0.49,-2.64,113630000.0,10561000000.0,10561000000.0,55.2,50.4,88.8,5.5,66.9,87.1,26.9,估值相对占优
sz300109,300109,sz,新开源,15.35,-2.85,4.89,0.49,58.2,2.64,15.24,12.87,23.39,7.34,10.38,394890000.0,8855000000.0,7995000000.0,55.1,83.7,29.6,61.4,70.3,23.6,20.1,中期趋势靠前、量比与换手适中
sh603379,603379,sh,三美股份,58.69,-1.39,1.21,1.32,16.77,4.22,-4.62,-8.85,-0.79,-1.94,-1.39,432800000.0,35829000000.0,35829000000.0,54.8,40.1,50.5,65.0,74.0,44.4,73.9,量比与换手适中、市值稳定性较高
sh688419,688419,sh,耐科装备,55.11,-1.31,4.23,0.81,71.81,6.06,15.9,11.24,52.45,15.8,99.73,267500000.0,6313000000.0,6313000000.0,54.8,93.5,10.2,45.6,82.7,45.6,8.8,中期趋势靠前、量比与换手适中
sz000568,000568,sz,泸州老窖,82.72,-2.37,1.08,1.88,16.22,2.66,-2.11,-9.19,-6.25,-6.53,-27.98,1317130000.0,121756000000.0,121685999999.99998,54.7,21.6,61.6,88.9,68.5,30.4,92.7,成交活跃、市值稳定性较高
sh600598,600598,sh,北大荒,13.04,-1.06,2.67,0.53,19.18,3.05,-5.92,8.22,6.89,-10.01,-9.44,622100000.0,23181000000.0,23181000000.0,54.5,36.5,54.8,76.6,67.7,49.1,60.8,成交活跃
sz000523,000523,sz,红棉股份,3.28,0.92,7.46,0.9,49.37,3.02,2.18,10.44,15.9,1.23,-13.0,439760000.0,6020000000.0,5887000000.0,54.5,70.8,30.3,65.6,59.3,77.4,6.8,中期趋势靠前
sh688315,688315,sh,诺禾致源,15.82,-1.56,2.79,0.55,43.51,2.46,6.39,-1.19,27.79,12.63,19.52,185970000.0,6584000000.0,6584000000.0,54.5,89.9,37.5,29.4,69.1,42.0,10.0,中期趋势靠前
sz002832,002832,sz,比音勒芬,24.14,0.46,1.67,0.59,22.75,2.59,-4.21,-7.72,-0.58,23.04,69.28,157440000.0,13777000000.000002,9401000000.0,54.5,68.0,53.2,22.1,61.2,70.9,38.3,趋势因子相对较强
sz002185,002185,sz,华天科技,16.66,-1.07,4.17,0.65,42.72,2.91,-4.03,-8.96,0.54,-9.0,52.17,2316700000.0,55424000000.0,55412000000.0,54.4,26.6,34.4,95.6,79.5,49.0,84.0,成交活跃、量比与换手适中、市值稳定性较高
sz301282,301282,sz,金禄电子,33.67,-0.97,8.09,0.56,75.82,4.05,-10.59,27.3,49.78,12.99,62.53,478990000.0,7102000000.0,5945000000.0,54.4,91.8,15.9,69.1,46.7,50.4,12.4,中期趋势靠前
sh600754,600754,sh,锦江酒店,19.12,1.43,1.32,1.26,19.82,1.31,1.59,-1.85,-0.57,-6.73,-22.78,227150000.0,20345000000.0,17324000000.0,54.4,29.4,73.8,39.3,73.5,84.7,54.2,估值相对占优、量比与换手适中
sh600259,600259,sh,中稀有色,80.36,-1.13,2.75,0.88,58.96,7.03,-6.31,-10.02,12.98,-4.17,43.22,750330000.0,27036000000.0,27036000000.0,54.3,56.4,12.4,80.2,76.2,48.1,66.1,成交活跃、量比与换手适中
sz300711,300711,sz,广哈通信,19.55,4.55,6.55,1.64,65.99,3.65,17.21,4.94,32.01,2.84,-15.07,315860000.0,5482000000.0,4857000000.0,54.3,78.0,21.0,51.9,76.8,70.7,3.1,中期趋势靠前、量比与换手适中
sh603233,603233,sh,大参林,18.25,-0.87,0.78,1.22,15.24,2.76,1.9,0.61,-3.85,12.79,6.54,162470000.0,20784000000.0,20784000000.0,54.3,57.2,63.0,23.7,68.4,51.9,55.7,估值因子相对较强
sz000937,000937,sz,冀中能源,4.94,1.65,0.81,1.15,36.33,1.0,6.7,5.33,3.35,-1.02,2.92,149730000.0,19201000000.0,18657000000.0,54.3,50.3,61.2,19.2,67.1,87.9,52.5,估值因子相对较强
sz002192,002192,sz,融捷股份,72.17,0.03,10.08,0.92,15.68,4.12,7.49,2.79,10.12,-9.92,40.05,1896740000.0,18739000000.0,18701000000.0,54.2,40.3,53.2,93.6,39.2,64.7,50.9,成交活跃
sh601155,601155,sh,新城控股,11.79,6.12,1.43,1.33,41.94,0.43,6.41,-3.12,2.52,-7.24,-15.48,375690000.0,26594000000.0,26594000000.0,54.2,34.3,61.6,58.8,76.0,48.3,65.4,量比与换手适中
sh603699,603699,sh,纽威股份,52.75,-0.32,0.78,0.91,24.09,8.87,-1.09,1.72,22.05,-6.06,3.55,310040000.0,40896000000.0,39992000000.0,54.2,56.3,32.8,51.5,61.4,59.7,78.1,市值稳定性较高
sz000528,000528,sz,柳    工,8.21,1.11,1.22,1.22,11.6,0.89,2.37,-0.36,-6.6,-5.24,-28.94,203400000.0,16753000000.0,16730000000.000002,54.2,24.1,92.1,33.8,71.9,80.1,46.9,估值相对占优、量比与换手适中
sh688353,688353,sh,华盛锂电,89.99,1.71,2.9,0.64,47.92,3.93,-9.91,-5.67,-3.27,6.85,-20.85,417830000.0,14353000000.0,14353000000.0,54.1,52.2,25.4,64.0,72.0,88.7,40.6,量比与换手适中
sz300888,300888,sz,稳健医疗,30.13,0.94,0.78,1.18,22.25,1.5,4.8,2.66,-0.86,4.0,-19.74,136640000.0,17565000000.0,17486000000.0,54.1,52.0,67.5,15.0,67.5,77.7,48.8,估值因子相对较强
sz301175,301175,sz,中科环保,5.66,1.8,3.15,1.38,20.16,2.19,5.6,2.72,7.2,-1.74,-2.58,110590000.0,8331000000.0,3520000000.0000005,54.1,56.2,61.1,4.2,90.6,90.0,18.1,量比与换手适中
sz003031,003031,sz,中瓷电子,126.92,-0.84,3.22,0.74,84.16,8.99,-1.8,6.31,28.79,-10.37,74.53,1397890000.0,57248000000.0,43173000000.0,54.0,47.8,4.5,90.2,76.8,52.3,84.8,成交活跃、量比与换手适中、市值稳定性较高
sz002292,002292,sz,奥飞娱乐,8.11,0.37,3.65,1.06,57.36,3.96,3.05,-3.34,0.37,9.3,-8.36,302920000.0,11992000000.0,8255000000.0,54.0,62.7,21.5,50.5,87.4,69.6,32.5,量比与换手适中
sz000063,000063,sz,中兴通讯,33.54,0.36,1.0,0.54,48.43,2.13,-0.39,-5.76,-1.58,-6.55,-10.4,1349930000.0,160440000000.0,135085999999.99998,53.9,27.4,38.2,89.5,54.8,69.4,94.9,成交活跃、市值稳定性较高
sh600637,600637,sh,东方明珠,8.35,0.0,1.35,1.1,40.36,0.94,5.96,0.6,4.51,-10.31,-14.09,381070000.0,28072000000.000004,28072000000.000004,53.9,31.4,58.8,59.8,70.2,64.3,67.6,量比与换手适中
sh688686,688686,sh,奥普特,131.54,3.29,2.32,1.15,76.32,5.04,14.38,12.43,26.49,-5.13,6.43,363540000.0,16079000000.0,16079000000.0,53.9,59.5,11.5,57.1,78.9,88.7,45.0,量比与换手适中
sh600623,600623,sh,华谊集团,8.35,3.47,0.83,1.35,31.75,0.78,1.33,-1.18,4.37,-3.13,9.87,128640000.0,17698000000.0,15665000000.0,53.8,48.0,66.8,11.8,71.7,86.1,49.0,量比与换手适中
sh600276,600276,sh,恒瑞医药,46.74,0.54,1.23,0.66,40.15,4.81,-11.24,-14.02,-13.27,-3.43,-21.27,3679130000.0,310223000000.0,298155000000.0,53.7,26.5,25.5,98.1,59.3,72.0,98.5,成交活跃、市值稳定性较高
sz002603,002603,sz,以岭药业,16.04,-0.31,1.18,0.48,19.57,2.54,-2.85,-4.41,-4.07,5.04,-3.2,262580000.0,26798000000.0,22080000000.0,53.7,48.2,58.5,44.9,54.9,59.9,65.6,估值因子相对较强
sz300181,300181,sz,佐力药业,14.26,1.28,2.42,0.61,15.38,3.14,-1.11,-1.93,0.21,2.44,-9.83,208220000.0,10002000000.0,8598000000.0,53.7,52.0,59.5,35.2,67.6,82.6,25.3,估值因子相对较强
sh603883,603883,sh,老百姓,13.04,-1.36,1.69,0.79,25.05,1.5,-0.38,-4.26,3.9,8.04,-10.25,167160000.0,9896000000.0,9896000000.0,53.7,68.0,64.1,24.5,65.9,44.9,24.6,趋势因子相对较强
sh600736,600736,sh,苏州高新,6.86,1.33,2.11,1.18,36.59,1.06,3.63,1.03,7.52,-2.58,1.75,165810000.0,7898000000.0,7898000000.0,53.7,54.7,60.0,24.1,78.0,83.3,16.1,量比与换手适中
sz001210,001210,sz,金房能源,27.21,1.19,5.96,0.63,44.06,4.2,0.59,23.91,54.78,4.05,125.68,215540000.0,5974000000.0,3629999999.9999995,53.6,81.3,25.5,37.1,65.0,81.3,6.6,中期趋势靠前
sz003013,003013,sz,地铁设计,17.85,-1.11,1.96,0.79,22.11,2.47,-3.72,-2.94,4.39,22.26,28.79,140470000.0,8225000000.0,7184000000.0,53.6,77.9,55.2,16.0,68.0,48.4,17.9,中期趋势靠前
sh605111,605111,sh,新洁能,58.33,-0.58,3.51,0.61,61.82,5.38,-3.19,1.66,9.68,-5.64,64.13,856680000.0,24226000000.0,24226000000.0,53.5,49.8,14.4,82.6,76.1,56.0,62.3,成交活跃、量比与换手适中
sh688318,688318,sh,财富趋势,77.64,4.95,2.65,2.24,91.74,7.38,1.76,-2.24,14.72,-5.09,-17.62,728160000.0,27839000000.0,27839000000.0,53.5,55.5,3.9,79.6,72.7,65.0,67.4,成交活跃、量比与换手适中
sz000768,000768,sz,中航西飞,20.72,1.27,1.0,1.3,60.52,2.57,-0.53,-1.33,-1.24,-5.78,-17.88,573100000.0,57614000000.0,57527000000.0,53.5,30.0,29.4,74.0,71.9,82.4,85.0,成交活跃、量比与换手适中、市值稳定性较高
sh600460,600460,sh,士兰微,33.07,-3.64,8.47,0.81,84.7,4.46,-4.12,0.67,10.6,0.36,16.73,4683060000.0,55030999999.99999,55030999999.99999,53.4,64.2,11.5,98.7,49.4,12.3,83.6,成交活跃、市值稳定性较高
sh688309,688309,sh,恒誉科技,73.28,1.08,2.87,1.38,54.83,6.93,-0.26,-7.68,10.59,13.93,205.84,167720000.0,5819000000.0,5819000000.0,53.4,83.3,14.5,25.0,88.4,79.7,4.9,中期趋势靠前、量比与换手适中
sz002414,002414,sz,高德红外,12.83,-2.88,3.11,1.68,29.52,6.53,-2.28,-8.29,-7.76,-0.93,-12.54,1360590000.0,54794000000.00001,43604000000.0,53.3,32.9,29.9,89.9,89.0,23.1,83.5,成交活跃、量比与换手适中、市值稳定性较高
sz300674,300674,sz,宇信科技,16.61,6.68,6.17,2.88,22.46,2.49,11.1,2.47,4.53,-1.6,-30.68,724890000.0,11694000000.0,11681000000.0,53.3,51.7,54.5,79.5,51.9,40.3,31.7,成交活跃
sz302132,302132,sz,中航成飞,57.67,2.84,1.33,1.35,47.73,7.38,1.14,-0.38,-1.3,-4.67,-26.64,448960000.0,154100000000.0,33799000000.0,53.3,32.4,16.7,66.3,75.6,95.1,94.6,量比与换手适中、市值稳定性较高
sh605090,605090,sh,九丰能源,34.75,-1.08,0.88,0.38,15.65,2.0,-1.59,2.27,7.99,-4.51,-18.9,215740000.0,24554000000.0,24529000000.0,53.3,50.5,69.2,37.3,50.3,48.9,63.0,估值因子相对较强
sh600332,600332,sh,白云山,20.47,1.24,0.56,0.67,12.99,0.85,-2.8,-4.75,-6.87,-4.03,-19.06,162290000.0,33280000000.0,28779000000.000004,53.3,27.3,90.3,23.6,54.3,82.0,71.8,估值相对占优、市值稳定性较高
sz300454,300454,sz,深信服,112.63,-3.68,3.95,0.72,57.07,4.39,-1.68,-7.3,9.12,-6.06,-2.1,1296450000.0,48606000000.0,32438000000.0,53.2,48.3,19.1,88.8,82.1,11.7,81.0,成交活跃、量比与换手适中、市值稳定性较高
sz002258,002258,sz,利尔化学,14.07,-1.19,1.99,0.69,25.55,1.44,-3.96,-0.85,-4.35,12.56,9.49,224700000.0,11262000000.0,11244000000.0,53.2,56.4,64.3,39.0,66.0,47.3,30.0,估值因子相对较强
sh600535,600535,sh,天士力,14.77,0.14,0.92,0.83,18.04,1.69,-3.08,-3.53,-7.4,3.0,-1.34,204000000.0,22066000000.0,22066000000.0,53.2,41.9,70.2,34.0,60.7,66.3,57.7,估值相对占优
sz300487,300487,sz,蓝晓科技,62.38,-0.4,1.14,0.42,36.38,6.94,-3.56,-7.31,5.11,10.04,1.3,222090000.0,31760000000.000004,19215000000.0,53.1,72.4,23.9,38.0,53.2,58.6,70.7,中期趋势靠前、市值稳定性较高
sz002252,002252,sz,上海莱士,4.96,1.22,0.76,0.86,27.06,1.01,1.43,-0.2,-3.69,-4.93,-21.17,249710000.0,32700000000.0,32677999999.999996,53.0,27.9,68.9,43.2,60.1,81.7,71.4,市值稳定性较高
sh600562,600562,sh,国睿科技,26.22,-0.91,0.59,0.9,56.94,4.82,2.7,1.51,5.56,16.65,-6.72,195080000.0,32562000000.0,32562000000.0,53.0,78.3,17.6,31.8,59.7,51.3,71.3,中期趋势靠前、市值稳定性较高
sz002987,002987,sz,京北方,11.63,0.43,2.42,1.12,39.37,4.18,11.29,3.19,6.6,0.09,-34.54,284390000.0,12101000000.0,11792000000.0,52.9,59.0,28.6,48.4,79.0,70.4,33.0,量比与换手适中
sh600062,600062,sh,华润双鹤,16.21,1.25,0.88,0.98,10.44,1.37,2.21,-1.1,-4.03,-2.24,-9.5,148630000.0,16835000000.0,16830000000.000002,52.9,33.6,87.3,18.7,63.8,82.1,47.2,估值相对占优
sz300263,300263,sz,隆华科技,10.23,2.81,4.78,0.89,50.53,2.56,3.75,0.99,17.72,-13.67,16.5,474140000.0,10588000000.0,9980000000.0,52.7,38.0,33.7,68.6,80.1,95.6,27.4,量比与换手适中
sz002284,002284,sz,亚太股份,9.84,3.14,5.48,0.99,13.04,2.05,1.03,3.36,3.47,-13.46,-33.65,393830000.0,7273000000.0,7205000000.0,52.7,22.8,73.6,61.2,76.9,90.9,13.1,估值相对占优、量比与换手适中
sz300531,300531,sz,优博讯,16.98,2.97,5.81,2.23,40.68,3.72,7.2,0.24,1.13,8.91,-5.46,303780000.0,5452000000.0,5291000000.0,52.7,63.6,30.3,50.8,69.4,93.3,2.6,趋势因子相对较强
sh600507,600507,sh,方大特钢,4.41,1.85,1.55,1.57,13.68,1.03,4.5,3.28,-3.29,-4.96,-22.5,157510000.0,10201000000.0,10201000000.0,52.7,28.3,86.7,22.3,79.2,90.7,25.9,估值相对占优、量比与换手适中
sh688279,688279,sh,峰岹科技,189.17,3.58,2.74,0.94,84.8,4.26,13.51,11.7,20.1,-10.24,-6.68,487840000.0,21776000000.0,17698000000.0,52.6,46.3,12.2,70.2,77.5,84.6,57.0,成交活跃、量比与换手适中
sz001359,001359,sz,平安电工,85.05,-2.03,4.59,0.56,88.75,9.94,-4.33,-4.09,9.83,21.18,56.6,236790000.0,20510000000.0,5128000000.0,52.6,85.6,2.9,41.2,74.2,35.3,54.9,中期趋势靠前、量比与换手适中
sh688213,688213,sh,思特威-W,97.81,-1.4,1.41,0.71,34.74,7.29,3.42,-0.69,2.08,1.53,3.82,450290000.0,39350000000.0,31642000000.0,52.5,53.9,25.0,66.4,61.9,44.3,76.8,市值稳定性较高
sh603889,603889,sh,新澳股份,6.01,5.07,3.81,3.61,10.67,1.52,7.13,5.25,2.74,-0.17,2.81,211880000.0,5705000000.0,5662000000.0,52.5,51.2,84.7,36.2,53.5,63.3,4.4,估值相对占优
sz000021,000021,sz,深科技,36.23,-1.6,3.55,0.68,46.78,4.31,-3.23,-10.21,-9.76,-1.98,44.57,2045580000.0,57416999999.99999,57410000000.0,52.4,30.3,23.9,94.6,78.0,41.4,84.9,成交活跃、量比与换手适中、市值稳定性较高
sh688305,688305,sh,科德数控,61.01,-0.83,4.62,1.44,89.81,4.3,-4.49,-7.81,13.02,0.61,-0.94,381610000.0,8087000000.0,8066000000.0,52.4,67.1,11.1,60.1,93.8,52.4,17.3,量比与换手适中
sz000676,000676,sz,智度股份,6.69,-0.59,4.0,0.93,58.82,1.97,4.86,-9.84,-6.69,12.82,-22.48,335450000.0,8428000000.0,8423000000.0,52.4,54.7,36.3,54.4,87.2,55.9,18.5,量比与换手适中
sh600511,600511,sh,国药股份,26.92,0.79,0.7,0.68,10.54,1.08,-0.85,-1.57,-2.99,1.13,-3.69,103950000.0,20311000000.0,14896000000.0,52.3,42.1,90.7,1.6,55.6,75.6,53.9,估值相对占优
sh603039,603039,sh,泛微网络,39.44,-1.65,3.72,0.6,35.92,4.53,-9.64,-13.81,27.51,-6.27,-11.48,454430000.0,12133000000.0,12133000000.0,52.2,57.2,29.8,66.8,77.6,40.7,33.2,量比与换手适中
sz300400,300400,sz,劲拓股份,28.71,0.63,4.91,1.14,79.32,9.42,1.52,-4.14,35.17,0.03,48.07,338430000.0,6986000000.0,6962000000.0,52.2,72.2,5.4,54.7,84.8,73.3,12.0,中期趋势靠前、量比与换手适中
sh600282,600282,sh,南钢股份,4.79,1.05,0.62,0.87,10.83,1.06,0.21,2.57,-5.34,-7.17,-6.5,182440000.0,29531000000.0,29531000000.0,52.2,20.4,90.7,28.4,59.3,79.3,68.7,估值相对占优
sh603969,603969,sh,银龙股份,7.6,3.12,2.91,1.08,15.23,2.24,7.04,6.44,2.56,-5.59,-24.3,186000000.0,6623999999.999999,6472000000.0,52.1,38.9,67.7,29.6,82.0,91.1,10.4,量比与换手适中
sz002003,002003,sz,伟星股份,10.97,0.73,0.92,0.65,18.95,2.88,6.61,7.55,1.29,16.83,7.55,104450000.0,13041999999.999998,11358000000.0,52.1,69.9,56.2,2.1,56.7,74.7,35.9,趋势因子相对较强
sz002831,002831,sz,裕同科技,26.71,6.29,2.37,2.44,21.53,3.02,4.25,-5.01,1.71,-7.03,34.91,442940000.0,34411000000.0,19077000000.0,52.0,33.4,51.5,65.8,66.0,45.9,72.6,市值稳定性较高
sh600066,600066,sh,宇通客车,30.4,1.37,0.66,0.89,12.27,5.19,1.91,1.95,-6.03,-8.85,-0.98,441970000.0,67304000000.0,67304000000.0,51.9,16.2,55.5,65.7,60.0,83.9,86.6,市值稳定性较高
sz000683,000683,sz,博源化工,6.21,0.65,2.06,1.06,22.34,1.87,5.08,3.33,-1.58,-10.78,-13.03,427970000.0,23082000000.0,20732000000.0,51.9,17.3,61.8,64.7,74.9,73.6,60.7,量比与换手适中
sh600436,600436,sh,片仔癀,127.4,1.0,0.5,0.69,40.4,5.39,0.08,-5.69,-5.5,3.64,-23.81,383680000.0,76863000000.0,76863000000.0,51.9,44.2,23.6,60.4,54.3,78.6,88.7,市值稳定性较高
sz002913,002913,sz,奥士康,56.77,-0.12,1.26,0.6,84.55,4.16,-1.22,-0.4,39.21,2.93,33.76,219440000.0,18017000000.0,17340000000.0,51.9,78.7,13.1,37.9,58.2,62.6,49.6,中期趋势靠前
sz300761,300761,sz,立华股份,19.36,2.71,1.57,1.12,45.89,1.78,5.1,3.81,1.63,-2.91,-5.56,195070000.0,16385000000.0,12521000000.0,51.8,43.3,44.5,31.7,72.4,97.0,45.7,量比与换手适中
sz002029,002029,sz,七 匹 狼,8.77,-0.45,2.31,0.83,42.68,0.93,3.3,-4.15,10.26,2.77,-19.79,135620000.0,6183000000.0,5836000000.0,51.8,68.9,57.8,14.5,71.6,57.9,8.2,量比与换手适中
sh603556,603556,sh,海兴电力,25.48,0.67,1.01,0.33,18.65,1.82,-8.67,1.15,3.83,3.71,-28.44,124610000.0,12390000000.0,12390000000.0,51.8,61.5,67.7,9.9,50.2,73.9,34.2,估值因子相对较强
sz300990,300990,sz,同飞股份,82.0,-1.39,14.65,1.47,55.99,6.65,21.19,10.99,9.28,4.46,-8.53,951290000.0,14040000000.0,6377000000.0,51.7,70.9,14.2,84.2,44.3,44.4,39.2,中期趋势靠前、成交活跃
sh688779,688779,sh,五矿新能,8.16,1.49,1.13,0.66,24.89,2.15,0.25,2.26,8.51,-5.11,9.54,176990000.0,15741999999.999998,15741999999.999998,51.7,49.8,55.1,26.6,58.6,85.6,44.1,估值因子相对较强
sz002386,002386,sz,天原股份,5.97,1.02,1.39,1.32,27.71,1.0,5.66,2.23,3.47,1.19,9.94,107940000.0,7770999999.999999,7769000000.0,51.7,55.8,68.6,3.4,75.4,78.9,15.4,量比与换手适中
sz000833,000833,sz,粤桂股份,20.7,-0.86,4.45,0.68,18.28,3.72,-2.54,1.42,6.7,-10.93,7.37,420810000.0,16603000000.0,9392000000.0,51.6,33.7,51.8,64.2,78.0,52.0,46.3,量比与换手适中
sh600258,600258,sh,首旅酒店,12.39,0.98,1.11,1.0,16.52,1.18,2.4,0.9,0.65,-4.77,-23.99,154080000.0,13835000000.0,13835000000.0,51.6,37.0,79.0,20.7,66.0,78.3,38.5,估值相对占优
