raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny,score,factor_momentum,factor_value,factor_liquidity,factor_activity,factor_daily_strength,factor_size,reasons
sh600918,600918,sh,中泰证券,5.59,0.9,1.54,2.1,17.88,0.99,0.36,-0.18,0.54,3.71,-13.33,391240000.0,44264000000.0,25506000000.0,67.5,56.9,78.9,60.0,67.2,77.1,78.8,估值相对占优、市值稳定性较高
sz000807,000807,sz,云铝股份,26.29,1.58,1.7,0.93,10.5,2.66,-1.57,-5.6,2.62,-6.48,-19.01,1540450000.0,91173000000.0,91172000000.0,67.4,39.1,71.2,89.9,69.1,86.9,88.5,估值相对占优、成交活跃、市值稳定性较高
sh603766,603766,sh,隆鑫通用,14.57,5.12,1.85,2.14,19.12,3.27,5.66,5.05,4.44,11.65,-5.45,552510000.0,29920000000.0,29920000000.0,67.2,75.6,52.5,70.9,68.7,62.6,68.5,中期趋势靠前、成交活跃
sz301039,301039,sz,中集车辆,8.26,3.51,1.42,1.34,17.55,1.1,6.31,2.35,11.77,6.31,-6.14,169350000.0,15480000000.000002,11997000000.0,67.2,78.4,78.3,26.3,76.1,85.6,41.6,中期趋势靠前、估值相对占优、量比与换手适中
sh600219,600219,sh,南山铝业,4.8,1.05,1.54,0.62,12.65,1.11,-1.23,-4.38,6.19,-7.69,-8.47,845900000.0,55122000000.0,55122000000.0,67.1,42.1,85.9,80.3,60.9,79.3,82.0,估值相对占优、成交活跃、市值稳定性较高
sz002415,002415,sz,海康威视,34.15,-0.73,0.85,1.33,19.05,3.95,-1.13,-7.43,-6.28,13.8,19.66,2654960000.0,312980000000.0,308924000000.0,66.9,56.8,48.3,95.6,71.4,53.9,98.0,成交活跃、量比与换手适中、市值稳定性较高
sz000630,000630,sz,铜陵有色,6.63,0.61,2.44,0.97,33.81,2.41,-2.36,-3.91,7.63,-3.21,11.24,1793620000.0,88905000000.0,73878000000.0,66.8,55.4,44.5,92.1,75.8,73.0,87.9,成交活跃、量比与换手适中、市值稳定性较高
sh688169,688169,sh,石头科技,112.5,-3.4,2.16,0.78,20.58,2.06,-0.65,1.69,9.91,10.27,-25.76,635590000.0,29200000000.0,29200000000.0,66.4,81.2,61.0,73.8,69.3,15.7,67.8,中期趋势靠前、成交活跃
sz000157,000157,sz,中联重科,7.07,1.58,0.98,1.85,14.11,1.08,2.02,-2.35,-5.23,0.86,-14.09,488470000.0,61145000000.00001,49983000000.0,66.4,41.4,83.7,66.2,68.4,86.9,84.3,估值相对占优、市值稳定性较高
sh601108,601108,sh,财通证券,8.38,-0.83,0.98,0.66,13.15,1.03,-5.74,-0.36,0.6,7.44,-3.34,383090000.0,38915000000.0,38915000000.0,66.4,63.1,86.0,59.5,57.4,52.4,75.4,估值相对占优、市值稳定性较高
sh600760,600760,sh,中航沈飞,45.06,2.29,0.68,1.57,39.28,5.55,1.24,-0.09,4.14,4.84,-19.17,862690000.0,127742000000.0,127500000000.0,66.3,66.2,22.9,80.8,72.3,97.0,91.7,成交活跃、量比与换手适中、市值稳定性较高
sz300677,300677,sz,英科医疗,48.1,-0.64,2.1,1.48,47.15,1.73,-1.78,-3.02,3.78,10.96,23.97,466780000.0,31494000000.0,22396000000.0,66.0,73.7,44.8,64.8,84.6,55.1,70.2,中期趋势靠前、量比与换手适中、市值稳定性较高
sh603588,603588,sh,高能环境,13.48,-2.53,2.97,0.76,15.13,1.97,-5.14,-8.24,3.37,9.5,76.88,611580000.0,20533000000.0,20533000000.0,65.8,70.9,70.1,73.4,75.3,28.1,54.2,中期趋势靠前、估值相对占优、成交活跃
sz001248,001248,sz,华润新能源,12.03,-1.23,3.95,0.83,29.83,1.37,-6.45,-8.86,-13.89,18.99,18.99,507140000.0,160259000000.0,12781000000.0,65.8,56.4,59.8,67.7,84.5,46.7,94.0,量比与换手适中、市值稳定性较高
sh601128,601128,sh,常熟银行,6.31,1.12,1.16,1.01,5.3,0.73,3.44,2.94,1.28,-0.41,0.3,267230000.0,23020000000.0,23020000000.0,65.7,50.9,97.0,46.8,66.7,80.3,60.0,估值相对占优
sz002807,002807,sz,江阴银行,4.05,1.0,2.1,1.31,5.3,0.54,4.11,1.76,2.27,2.27,0.12,229950000.0,10966000000.0,10949000000.0,65.7,57.6,98.2,39.7,80.8,78.6,28.6,估值相对占优、量比与换手适中
sh600348,600348,sh,华阳股份,9.08,1.34,0.86,1.16,20.61,1.21,2.71,4.13,5.58,0.3,13.17,281390000.0,32756000000.0,32756000000.0,65.6,60.8,72.0,48.6,67.7,83.4,71.8,估值相对占优、市值稳定性较高
sz002003,002003,sz,伟星股份,10.75,2.87,2.26,1.71,20.05,3.04,6.86,3.86,3.86,16.97,5.39,245660000.0,12781000000.0,10988000000.0,65.6,77.6,53.7,42.7,81.6,94.7,34.4,中期趋势靠前、量比与换手适中
sz000725,000725,sz,京东方Ａ,5.75,-4.17,4.08,0.66,35.8,1.59,-5.43,-2.38,-3.69,13.77,38.42,8371770000.0,213005000000.00003,203361000000.0,65.5,59.9,52.3,99.6,80.5,4.7,95.8,成交活跃、量比与换手适中、市值稳定性较高
sh600415,600415,sh,小商品城,12.3,-1.44,1.23,0.71,15.36,3.19,3.19,1.23,10.81,-0.08,-20.39,845480000.0,67448000000.0,67448000000.0,65.5,66.1,58.5,80.1,60.5,43.7,84.8,成交活跃、市值稳定性较高
sh603939,603939,sh,益丰药房,23.65,-1.17,0.87,1.29,16.59,2.51,-1.46,0.94,6.82,14.03,10.93,251410000.0,28673000000.0,28673000000.0,65.5,80.6,62.9,44.0,70.7,47.6,67.4,中期趋势靠前、量比与换手适中
sz000933,000933,sz,神火股份,26.08,1.16,1.91,1.11,8.52,2.12,-1.81,-4.61,2.88,-10.22,-2.23,1113390000.0,58654000000.0,58616999999.99999,65.3,31.0,77.6,85.8,74.8,80.9,83.4,估值相对占优、成交活跃、量比与换手适中
sh601058,601058,sh,赛轮轮胎,13.91,0.65,0.54,0.6,12.92,2.1,-0.43,0.29,1.98,11.73,-13.06,248090000.0,45737000000.0,45737000000.0,65.3,70.6,72.4,43.2,52.6,73.6,79.1,中期趋势靠前、估值相对占优、市值稳定性较高
sz001301,001301,sz,尚太科技,63.82,0.98,2.7,0.65,26.86,3.23,13.96,21.56,16.42,2.9,4.97,444760000.0,23270000000.0,16599000000.0,65.2,75.7,42.6,63.2,70.7,78.3,60.4,中期趋势靠前、量比与换手适中
sh600908,600908,sh,无锡银行,5.53,2.79,1.4,1.76,5.22,0.53,3.75,2.03,2.6,3.95,-4.66,152930000.0,12137000000.0,11056000000.0,65.0,61.4,98.5,20.1,73.7,95.9,31.9,估值相对占优、量比与换手适中
sh603228,603228,sh,景旺电子,91.64,-3.37,3.69,0.82,77.56,6.69,-5.46,-4.54,11.67,15.74,26.33,3304390000.0,91759000000.0,89991000000.0,64.9,86.8,7.6,97.0,82.3,16.1,88.6,中期趋势靠前、成交活跃、量比与换手适中
sh601958,601958,sh,金钼股份,23.29,6.15,3.71,3.09,21.39,3.88,1.48,-5.59,12.19,-2.02,53.43,2821630000.0,75148000000.0,75148000000.0,64.9,62.7,45.1,96.0,61.9,47.9,86.4,成交活跃、市值稳定性较高
sz000960,000960,sz,锡业股份,36.03,-2.88,3.41,1.2,24.62,2.76,-9.04,-11.04,10.59,-3.92,30.92,2024610000.0,59285000000.0,59285000000.0,64.9,56.9,49.4,93.2,88.6,23.1,83.8,成交活跃、量比与换手适中、市值稳定性较高
sh688002,688002,sh,睿创微纳,158.4,-1.25,2.22,0.77,36.27,9.29,-6.15,-6.27,3.01,24.23,57.6,1641240000.0,73743000000.0,73743000000.0,64.9,78.1,20.7,91.1,69.6,46.4,86.0,中期趋势靠前、成交活跃、市值稳定性较高
sh689009,689009,sh,九号公司-WD,43.41,-0.44,1.26,0.74,20.95,4.93,-1.34,2.5,13.68,16.7,-20.15,307700000.0,31943000000.0,24406000000.0,64.9,88.9,41.4,52.6,61.4,58.0,71.0,中期趋势靠前、市值稳定性较高
sh600549,600549,sh,厦门钨业,53.93,-2.97,3.81,0.98,24.18,4.58,-7.65,-10.04,7.43,-0.07,32.64,3209990000.0,85619000000.0,83804000000.0,64.8,62.1,38.3,96.9,86.8,21.9,87.5,成交活跃、量比与换手适中、市值稳定性较高
sh600490,600490,sh,鹏欣资源,7.45,1.09,4.81,1.77,72.3,2.62,3.76,-5.7,15.68,1.79,-3.23,714330000.0,16486000000.000002,14844999999.999998,64.5,73.5,26.4,76.6,87.6,79.9,45.4,中期趋势靠前、成交活跃、量比与换手适中
sh600312,600312,sh,平高电气,20.18,2.28,1.92,1.21,21.53,2.31,0.55,-0.54,5.65,-4.3,17.28,522730000.0,27383000000.0,27383000000.0,64.5,50.0,56.8,68.7,77.1,96.9,66.0,量比与换手适中
sz000973,000973,sz,佛塑科技,14.67,1.66,6.14,1.04,55.94,3.95,3.53,7.24,18.02,-0.53,-0.12,915660000.0,36062000000.0,14841999999.999998,64.4,69.5,21.2,81.7,72.8,88.0,73.6,成交活跃、量比与换手适中、市值稳定性较高
sh603236,603236,sh,移远通信,56.99,-1.76,2.61,0.5,23.86,3.14,-5.49,13.62,13.57,6.78,-16.04,605330000.0,23102000000.0,23102000000.0,64.4,80.2,47.1,73.3,66.6,39.1,60.1,中期趋势靠前、成交活跃
sh601117,601117,sh,中国化学,7.5,-0.27,0.78,1.06,6.98,0.67,0.94,-2.46,-0.91,-1.43,2.47,356030000.0,45792000000.0,45661000000.0,64.4,43.3,96.0,57.2,64.8,60.4,79.2,估值相对占优、市值稳定性较高
sz002064,002064,sz,华峰化学,11.39,-2.65,0.73,0.74,19.78,1.96,-2.06,-3.72,4.02,13.79,4.5,412560000.0,56523000000.0,56403000000.0,64.3,75.9,64.2,61.2,57.2,26.4,82.7,中期趋势靠前、市值稳定性较高
sz002508,002508,sz,老板电器,16.57,2.41,1.41,1.18,12.81,1.38,6.01,5.07,6.63,-1.43,-12.1,216980000.0,15658000000.000002,15469000000.0,64.3,58.0,82.4,36.5,72.4,98.7,42.3,估值相对占优、量比与换手适中
sh600064,600064,sh,南京高科,7.59,1.61,1.33,1.34,7.7,0.66,-0.13,-0.78,1.07,3.55,-9.21,173570000.0,13133000000.000002,13133000000.000002,64.3,58.2,95.8,27.4,75.4,87.3,35.4,估值相对占优、量比与换手适中
sz000949,000949,sz,新乡化纤,6.95,0.43,3.48,1.01,40.21,1.7,3.27,4.51,20.24,2.21,26.82,399020000.0,11515000000.0,11513000000.0,64.1,75.5,47.8,60.4,84.9,70.4,30.3,中期趋势靠前、量比与换手适中
sz002423,002423,sz,中粮资本,9.3,3.68,2.0,3.34,17.82,0.93,3.56,0.98,3.22,3.08,-19.49,429370000.0,21428000000.0,21428000000.0,64.0,61.4,79.8,61.9,42.9,83.1,55.7,估值相对占优
sh600031,600031,sh,三一重工,18.61,-1.01,0.64,1.02,20.32,1.92,-0.48,-5.72,-4.07,4.79,-11.17,1015060000.0,171119000000.0,157708000000.0,63.9,48.9,64.0,83.8,62.8,49.9,94.8,成交活跃、市值稳定性较高
sh600459,600459,sh,贵研铂业,21.35,-2.38,4.26,0.71,26.42,1.95,-7.05,-2.02,17.31,0.51,16.28,693670000.0,17577000000.0,16219999999.999998,63.9,72.2,55.2,76.0,80.2,30.3,47.9,中期趋势靠前、成交活跃、量比与换手适中
sh603269,603269,sh,海鸥股份,18.23,2.36,6.37,1.43,66.09,8.06,2.99,17.39,54.23,19.23,97.55,501150000.0,7873999999.999999,7873999999.999999,63.9,95.9,9.1,67.1,79.8,98.0,14.4,中期趋势靠前、量比与换手适中
sz002841,002841,sz,视源股份,48.73,-0.85,1.09,1.0,31.02,2.59,-4.68,-4.54,5.93,33.36,25.23,277060000.0,34070999999.999996,25405000000.0,63.9,85.0,44.4,47.8,65.9,52.1,72.2,中期趋势靠前、市值稳定性较高
sh600395,600395,sh,盘江股份,5.5,0.73,2.42,1.38,29.66,1.11,5.16,8.48,17.27,-0.9,19.57,282360000.0,11806000000.0,11806000000.0,63.8,68.2,63.1,49.0,84.9,74.7,31.1,量比与换手适中
sh600309,600309,sh,万华化学,73.19,-1.07,0.75,0.79,17.41,2.13,0.08,-6.18,-1.29,-0.35,-2.97,1713140000.0,229119000000.0,229119000000.0,63.6,45.0,65.1,91.4,58.5,49.0,96.5,成交活跃、市值稳定性较高
sz000596,000596,sz,古井贡酒,90.65,0.0,1.01,0.8,16.96,1.97,-4.62,-6.13,3.3,1.14,-29.29,378190000.0,47918000000.0,37040000000.0,63.5,58.3,67.9,59.2,60.8,64.3,79.9,市值稳定性较高
sz003013,003013,sz,地铁设计,19.0,1.77,2.33,1.02,23.53,2.63,-3.16,3.54,9.01,32.5,37.09,175520000.0,8754000000.0,7647000000.0,63.5,88.9,52.0,28.5,76.1,89.6,18.1,中期趋势靠前、量比与换手适中
sh600298,600298,sh,安琪酵母,40.57,-1.74,1.24,0.73,21.65,2.83,-3.15,-6.71,5.16,12.54,-6.07,432230000.0,35207000000.0,34775000000.0,63.3,77.3,52.2,62.1,61.0,39.4,73.0,中期趋势靠前、市值稳定性较高
sh601377,601377,sh,兴业证券,5.81,0.35,0.57,1.06,13.67,0.89,-0.68,-1.69,-3.49,2.83,-20.63,286590000.0,50175000000.0,50175000000.0,63.3,46.9,86.7,49.7,63.2,69.3,80.3,估值相对占优、市值稳定性较高
sh601963,601963,sh,重庆银行,11.21,1.08,0.86,1.27,6.79,0.68,3.32,2.19,2.09,-4.51,7.98,195590000.0,40645000000.0,22802000000.0,63.3,42.9,96.1,32.9,70.2,79.7,77.4,估值相对占优、量比与换手适中、市值稳定性较高
sh603323,603323,sh,苏农银行,4.25,1.43,1.85,1.5,4.57,0.49,2.91,0.71,0.95,1.19,-5.18,174170000.0,9437000000.0,9437000000.0,63.3,54.0,99.2,27.7,83.1,84.7,21.6,估值相对占优、量比与换手适中
sh601187,601187,sh,厦门银行,7.41,2.49,0.74,0.91,7.29,0.72,-0.13,1.93,-0.4,5.71,2.49,144370000.0,19556000000.0,19513000000.0,63.3,57.6,95.6,16.8,61.1,99.9,52.2,估值相对占优
sz000811,000811,sz,冰轮环境,41.4,0.95,5.33,1.19,67.4,6.32,-8.18,-2.54,-4.67,26.1,124.76,2152450000.0,41089000000.0,40514000000.0,63.2,63.7,10.3,94.1,82.6,77.9,77.7,成交活跃、量比与换手适中、市值稳定性较高
sz300017,300017,sz,网宿科技,15.2,-2.19,4.89,0.46,48.95,3.65,-13.49,2.7,14.03,4.04,52.0,1756450000.0,37934000000.0,35970000000.0,63.2,76.4,26.2,91.9,69.6,33.0,74.6,中期趋势靠前、成交活跃、市值稳定性较高
sh688315,688315,sh,诺禾致源,16.93,6.14,5.36,1.3,43.36,2.65,5.68,11.45,37.64,20.1,27.91,365440000.0,7045999999.999999,7045999999.999999,63.2,95.8,36.3,57.7,84.8,48.0,10.1,中期趋势靠前、量比与换手适中
sz300059,300059,sz,东方财富,18.92,0.05,1.38,1.01,20.53,3.04,-3.37,-5.54,-3.72,-1.25,-18.02,3509640000.0,299356000000.0,253384000000.0,63.1,38.2,52.7,97.4,68.4,65.0,97.6,成交活跃、市值稳定性较高
sz300454,300454,sz,深信服,116.73,-3.21,7.57,1.6,59.15,4.55,-5.2,-5.91,13.88,9.27,1.46,2510690000.0,50376000000.0,33618000000.0,63.1,83.5,17.1,95.0,69.7,18.4,80.4,中期趋势靠前、成交活跃、市值稳定性较高
sz000568,000568,sz,泸州老窖,85.51,0.36,0.65,1.0,12.65,2.44,-0.97,-5.77,2.13,-6.07,-25.55,825090000.0,125861999999.99998,125790000000.00002,63.1,39.3,69.7,79.3,62.4,69.4,91.4,成交活跃、市值稳定性较高
sz300832,300832,sz,新产业,51.47,-0.77,1.11,0.7,23.55,4.51,0.04,5.0,9.58,10.12,-6.51,389700000.0,40441000000.0,35160000000.0,63.0,80.5,39.6,59.9,59.3,53.3,77.3,中期趋势靠前、市值稳定性较高
sh600282,600282,sh,南钢股份,4.78,3.69,1.06,1.48,10.81,1.06,4.14,1.06,-3.43,-2.85,-6.7,310820000.0,29469000000.0,29469000000.0,62.9,35.3,89.0,53.0,76.4,83.0,67.9,估值相对占优、量比与换手适中
sz002832,002832,sz,比音勒芬,24.17,-0.49,3.05,1.13,22.78,2.59,-8.52,-6.72,0.83,27.88,69.5,289100000.0,13794000000.0,9412000000.0,62.8,75.0,52.9,50.2,84.2,57.3,38.0,中期趋势靠前、量比与换手适中
sh601528,601528,sh,瑞丰银行,4.97,2.05,1.2,1.54,4.97,0.49,2.05,1.02,3.54,4.41,-9.47,109870000.0,9752000000.0,9223000000.0,62.8,64.1,99.0,3.4,77.1,93.6,23.0,估值相对占优、量比与换手适中
sz000792,000792,sz,盐湖股份,28.48,-1.15,1.29,1.14,14.61,3.37,1.57,-3.46,4.9,-7.44,1.14,1974530000.0,150704000000.0,150703000000.0,62.7,41.0,58.7,93.0,70.6,47.9,93.0,成交活跃、量比与换手适中、市值稳定性较高
sh600916,600916,sh,中国黄金,8.12,-0.25,6.36,2.17,44.78,1.93,6.28,0.25,10.48,4.21,1.47,873620000.0,13641999999.999998,13641999999.999998,62.7,73.6,43.3,81.1,66.4,60.7,37.4,中期趋势靠前、成交活跃
sz301127,301127,sz,武汉天源,18.52,-1.59,5.21,0.65,58.31,3.72,2.09,25.64,21.52,33.6,22.23,623030000.0,12484000000.0,12120000000.0,62.7,97.0,21.7,73.6,71.4,41.6,33.3,中期趋势靠前、成交活跃、量比与换手适中
sh603529,603529,sh,爱玛科技,21.8,2.49,1.12,2.21,11.59,2.01,5.83,2.49,3.81,1.16,-25.23,208150000.0,18841000000.0,18547000000.0,62.7,59.6,75.8,35.8,61.4,99.9,50.6,估值相对占优
sh688617,688617,sh,惠泰医疗,258.57,-1.87,1.26,0.74,39.23,11.85,20.19,22.54,23.94,25.77,6.72,462470000.0,36595000000.0,36595000000.0,62.6,96.2,18.2,64.7,61.4,37.6,74.1,中期趋势靠前、市值稳定性较高
sz300433,300433,sz,蓝思科技,37.95,2.04,2.45,0.88,58.03,3.8,2.6,8.77,3.6,-5.25,27.26,4572100000.0,200328000000.0,188505000000.0,62.4,44.6,21.5,98.4,73.9,93.4,95.7,成交活跃、量比与换手适中、市值稳定性较高
sz000623,000623,sz,吉林敖东,17.98,0.06,0.83,0.87,7.83,0.69,-0.99,-1.64,-0.28,6.04,-6.53,176850000.0,21502000000.0,21414000000.0,62.3,59.0,95.3,29.0,60.9,65.1,56.0,估值相对占优
sz300684,300684,sz,中石科技,84.2,0.12,10.99,0.75,73.82,12.55,4.17,62.71,63.5,49.93,73.67,1885480000.0,25219000000.0,17225000000.0,62.1,99.8,5.4,92.6,28.2,66.0,63.5,中期趋势靠前、成交活跃
sh600585,600585,sh,海螺水泥,17.57,0.92,0.61,1.41,11.93,0.49,1.15,-1.51,-1.01,-10.08,-17.32,429670000.0,92718000000.0,69884000000.0,62.0,23.0,92.5,62.0,71.3,77.4,89.0,估值相对占优、量比与换手适中、市值稳定性较高
sz002266,002266,sz,浙富控股,4.86,0.62,1.53,1.2,17.5,2.06,-4.14,-6.18,7.05,-4.54,18.51,360060000.0,25366000000.0,23535000000.0,62.0,51.6,65.9,57.3,73.8,73.1,63.9,量比与换手适中
sz000685,000685,sz,中山公用,11.11,1.18,1.14,1.36,7.56,0.88,0.0,-1.33,1.55,0.32,-1.38,157220000.0,16306000000.0,13850000000.0,62.0,53.5,94.5,22.6,74.4,81.1,44.3,估值相对占优、量比与换手适中
sh600368,600368,sh,五洲交通,4.06,1.0,1.68,1.49,11.79,0.89,2.27,-0.25,7.69,7.38,7.38,109160000.0,6534999999.999999,6534999999.999999,62.0,75.7,89.8,3.1,81.5,78.6,7.9,中期趋势靠前、估值相对占优、量比与换手适中
sh600150,600150,sh,中国船舶,33.8,0.36,0.83,1.02,22.5,1.73,0.45,-2.96,0.81,-8.69,2.75,2113710000.0,254366000000.0,254366000000.0,61.9,30.1,62.8,93.8,64.3,69.4,96.9,成交活跃、市值稳定性较高
sh601952,601952,sh,苏垦农发,8.81,4.38,2.33,0.77,25.37,1.69,3.28,5.76,9.71,3.89,-1.78,277930000.0,12140000000.0,12140000000.0,61.9,72.1,59.8,48.1,70.5,73.1,32.1,中期趋势靠前、量比与换手适中
sh600704,600704,sh,物产中大,4.88,0.62,0.68,1.16,6.99,0.61,0.21,-2.01,-0.41,0.62,-8.79,172290000.0,25235000000.0,25235000000.0,61.8,49.4,96.4,27.0,66.3,73.1,63.6,估值相对占优
sh600612,600612,sh,老凤祥,35.64,1.68,1.16,1.88,11.04,1.43,4.33,-1.6,4.24,2.92,-17.4,132160000.0,18644000000.0,11302000000.0,61.8,63.3,84.1,12.0,69.1,88.3,50.1,估值相对占优
sh600196,600196,sh,复星医药,22.79,-3.27,1.69,0.77,17.51,1.26,-5.08,-5.51,0.18,-0.32,-12.7,822830000.0,60859000000.0,48280000000.0,61.7,48.4,76.5,79.2,65.4,17.6,84.2,估值相对占优、成交活跃、市值稳定性较高
sz002539,002539,sz,云图控股,12.81,-0.31,1.67,0.77,17.64,1.63,2.64,0.08,15.3,3.14,10.24,191360000.0,15471000000.0,11398000000.0,61.6,75.8,71.0,31.7,65.3,59.9,41.5,中期趋势靠前、估值相对占优
sz002850,002850,sz,科达利,183.81,-0.01,1.33,0.53,27.16,3.48,-4.78,1.66,3.85,5.71,18.31,512370000.0,52630999999.99999,38538000000.0,61.5,66.9,40.6,68.2,57.2,64.1,81.2,市值稳定性较高
sh600989,600989,sh,宝丰能源,23.22,-3.49,1.07,1.01,11.09,3.08,1.26,-2.85,1.71,-3.25,20.87,1831040000.0,170281000000.0,170281000000.0,61.4,44.7,66.5,92.3,66.0,14.4,94.6,成交活跃、市值稳定性较高
sz002458,002458,sz,益生股份,8.77,-1.35,3.96,0.71,26.89,2.84,-8.47,-10.89,7.45,10.84,38.52,333680000.0,12552000000.0,8475000000.0,61.4,79.0,45.9,55.4,81.9,45.0,33.8,中期趋势靠前、量比与换手适中
sz002602,002602,sz,世纪华通,13.79,-0.22,0.71,0.54,16.18,3.19,-1.99,-3.63,9.18,-5.42,-18.88,660710000.0,101642000000.0,93728000000.0,61.3,52.1,57.6,75.0,52.6,61.1,89.4,成交活跃、市值稳定性较高
sh603039,603039,sh,泛微网络,41.74,-2.7,4.37,0.54,38.02,4.79,-6.58,-7.96,42.55,13.92,-6.32,557110000.0,12841000000.0,12841000000.0,61.2,92.9,26.3,71.5,75.5,25.7,34.5,中期趋势靠前、成交活跃、量比与换手适中
sz300244,300244,sz,迪安诊断,19.82,-4.02,7.57,1.08,46.55,1.91,-3.51,-6.24,20.56,14.45,27.81,758100000.0,12387000000.0,9939000000.0,61.1,91.0,43.4,78.5,62.5,6.9,32.8,中期趋势靠前、成交活跃
sh603162,603162,sh,海通发展,12.22,-0.97,8.82,1.15,18.64,3.45,3.04,-3.63,14.31,5.07,51.46,453620000.0,16801000000.0,5161000000.0,61.1,77.8,52.2,63.8,54.3,50.4,46.2,中期趋势靠前
sz002479,002479,sz,富春环保,5.8,-3.01,4.84,1.79,14.86,1.14,1.05,0.0,7.81,8.61,20.83,243060000.0,5017000000.0,5006000000.0,61.0,77.4,81.5,41.7,86.9,21.3,0.1,中期趋势靠前、估值相对占优、量比与换手适中
sh603995,603995,sh,甬金股份,24.76,-2.02,1.56,0.54,14.92,1.52,-3.84,0.12,26.26,25.81,40.84,140590000.0,9003000000.0,9003000000.0,61.0,96.7,76.8,15.6,59.2,35.4,19.1,中期趋势靠前、估值相对占优
sh600809,600809,sh,山西汾酒,117.1,0.47,0.5,0.96,13.01,3.86,-1.55,-4.87,0.52,-3.81,-29.09,715510000.0,142858000000.0,142858000000.0,60.9,41.1,58.3,76.8,60.4,71.0,92.6,成交活跃、市值稳定性较高
sh601006,601006,sh,大秦铁路,4.7,0.64,0.55,0.97,15.46,0.57,0.0,-1.67,-2.69,-6.89,-6.34,507520000.0,93356000000.0,93356000000.0,60.9,27.0,85.8,67.8,61.0,73.4,89.3,估值相对占优、市值稳定性较高
sz000768,000768,sz,中航西飞,21.36,1.91,0.89,1.39,53.57,2.69,-1.11,-0.84,2.94,-1.11,-15.34,525770000.0,59394000000.00001,59304000000.0,60.8,52.3,31.3,69.1,73.1,91.6,83.9,量比与换手适中、市值稳定性较高
sz300054,300054,sz,鼎龙股份,73.62,-0.3,3.76,0.9,84.65,13.09,-9.45,-6.4,-0.74,9.82,96.32,2044660000.0,70270000000.0,54795000000.00001,60.6,62.4,3.1,93.3,84.6,60.0,85.4,成交活跃、量比与换手适中、市值稳定性较高
sz002532,002532,sz,天山铝业,12.7,0.24,1.61,0.78,8.51,1.83,-4.18,-6.92,3.22,-13.22,-18.26,835590000.0,58785000000.0,52157000000.00001,60.5,24.6,81.7,79.6,65.0,67.7,83.5,估值相对占优、成交活跃、市值稳定性较高
sz002078,002078,sz,太阳纸业,13.75,0.59,0.58,1.25,12.0,1.26,-0.94,-2.0,-3.91,1.03,-11.58,219630000.0,39245000000.0,38178000000.0,60.5,43.1,85.0,37.2,67.5,72.7,76.1,估值相对占优、市值稳定性较高
sh600398,600398,sh,海澜之家,5.98,1.36,0.55,1.01,13.17,1.66,1.01,-2.13,-0.17,4.91,6.03,158320000.0,28720999999.999996,28720999999.999996,60.5,56.9,77.8,23.1,61.9,83.7,67.5,估值相对占优
sz000878,000878,sz,云南铜业,16.54,-0.24,2.12,1.04,29.69,2.24,-2.36,-3.61,7.54,-6.66,-18.44,702990000.0,40113000000.0,33139999999.999996,60.4,47.3,49.0,76.1,74.9,60.9,77.0,成交活跃、量比与换手适中、市值稳定性较高
sz002839,002839,sz,张家港行,4.4,1.62,1.22,1.08,5.4,0.57,2.8,0.92,0.92,3.77,-1.12,130440000.0,10755000000.0,10745000000.0,60.4,58.0,97.8,11.1,68.7,87.4,27.5,估值相对占优
sh600141,600141,sh,兴发集团,30.21,-1.53,2.19,0.63,25.25,1.49,-8.51,-8.62,1.21,-1.79,-11.36,793300000.0,36305000000.0,36305000000.0,60.3,47.7,63.1,78.9,66.2,42.4,73.8,成交活跃、市值稳定性较高
sh600598,600598,sh,北大荒,12.77,2.0,3.3,0.64,18.79,2.99,4.33,4.59,6.15,-10.39,-11.32,741420000.0,22701000000.0,22701000000.0,60.2,36.4,55.7,77.9,75.2,92.9,59.3,成交活跃、量比与换手适中
sh601901,601901,sh,方正证券,6.65,-1.04,0.67,1.45,12.85,1.06,-2.44,-4.67,-5.22,-2.44,-13.82,370290000.0,54742999999.99999,54742999999.99999,60.1,33.5,86.3,58.1,72.7,49.4,81.9,估值相对占优、量比与换手适中、市值稳定性较高
sz002409,002409,sz,雅克科技,140.59,1.51,7.59,0.95,66.46,8.41,-11.58,-9.44,-16.98,30.95,90.53,3380930000.0,66911000000.0,44781000000.0,60.0,59.2,8.7,97.3,59.4,85.9,84.6,成交活跃、市值稳定性较高
sh601000,601000,sh,唐山港,4.54,1.34,0.66,1.01,12.89,1.3,1.57,-2.16,-2.99,3.42,24.73,176130000.0,26904000000.000004,26904000000.000004,60.0,49.2,83.3,28.6,62.7,83.4,65.5,估值相对占优
sz000657,000657,sz,中钨高新,66.76,-2.03,6.17,0.95,54.11,13.49,-5.29,-8.3,13.17,-1.49,142.94,5992710000.0,152120000000.0,97032000000.0,59.9,64.7,10.7,99.1,70.6,35.3,93.3,成交活跃、量比与换手适中、市值稳定性较高
sz000612,000612,sz,焦作万方,11.11,-0.18,2.35,0.95,9.32,1.81,-2.11,-4.88,4.61,-3.89,3.88,308820000.0,13244999999.999998,13244999999.999998,59.9,49.0,81.5,52.8,74.7,61.7,35.6,估值相对占优、量比与换手适中
