raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny
sz001266,001266,sz,宏英智能,33.8,-1.69,3.71,1.08,71.46,3.67,-6.06,-2.42,7.1,-32.42,-13.5,72620000.0,3503000000.0,1964999999.9999998
sh600150,600150,sh,中国船舶,33.8,0.36,0.83,1.02,22.5,1.73,0.45,-2.96,0.81,-8.69,2.75,2113710000.0,254366000000.0,254366000000.0
sh605100,605100,sh,华丰股份,33.76,2.06,1.76,1.03,335.72,4.48,-5.09,4.17,10.11,-4.77,5.1,139250000.0,8069000000.0,8031999999.999999
sh600938,600938,sh,中国海油,33.72,-0.41,1.16,0.8,12.86,1.97,2.52,5.37,6.88,-0.59,13.53,1162920000.0,1602710000000.0,100823000000.0
sz301468,301468,sz,博盈特焊,33.69,0.03,3.89,0.84,117.54,2.5,-6.44,-1.52,13.47,-22.19,-15.91,124360000.0,5699000000.0,3285000000.0
sz301110,301110,sz,青木科技,33.65,-3.58,1.93,0.6,28.1,2.9,-11.45,-11.45,2.56,-22.43,-28.38,59610000.0,4359000000.0,3066000000.0
sh603260,603260,sh,合盛硅业,33.63,-4.43,0.99,1.28,-12.53,1.35,-7.86,-5.35,2.25,-11.66,-36.19,395820000.0,39758000000.0,39758000000.0
sh601995,601995,sh,XD中金公,33.62,-0.62,0.44,0.84,14.33,1.6,-3.42,-3.22,-5.91,0.18,-3.31,434440000.0,162292000000.0,98289000000.0
sz001396,001396,sz,誉帆科技,33.58,0.48,4.35,1.52,27.96,2.54,-3.78,-7.06,6.67,-28.54,-21.84,33430000.0,3590000000.0,763000000.0
sz301186,301186,sz,超达装备,33.56,-2.5,1.15,0.97,31.18,2.38,-7.37,-5.12,5.34,-25.89,-2.24,41750000.0,3851000000.0,3621000000.0
sh603194,603194,sh,中力股份,33.51,0.72,0.81,1.46,15.82,2.51,-1.27,-2.64,0.39,1.24,-13.88,43110000.0,13438000000.0,5295000000.0
sz301282,301282,sz,金禄电子,33.48,-6.4,12.15,0.62,75.39,4.03,-4.81,40.2,45.0,22.28,61.61,717020000.0,7062000000.0,5912000000.0
sh688320,688320,sh,禾川科技,33.45,-0.56,1.47,0.59,-46.46,4.16,-7.7,7.25,22.62,-7.6,-10.37,73520000.0,5051000000.0,5051000000.0
sz300657,300657,sz,弘信电子,33.42,-4.6,4.36,0.77,74.18,10.32,-12.38,-6.12,2.08,-17.79,20.82,699790000.0,16113000000.0,15965000000.0
sz300607,300607,sz,拓斯达,33.32,-6.33,9.06,0.69,106.35,5.37,-11.22,1.49,13.64,7.11,1.25,1053360000.0,15893000000.0,11501000000.0
sh688458,688458,sh,美芯晟,33.32,-0.54,1.66,0.87,-160.65,2.04,-6.06,-1.68,1.59,-15.5,-15.94,51900000.0,3715999999.9999995,3123000000.0
sz301131,301131,sz,聚赛龙,33.3,-2.63,2.84,1.3,122.23,1.7,-3.2,-2.6,13.0,-9.26,-30.75,36970000.0,1820000000.0,1304000000.0
sz300770,300770,sz,新媒股份,33.29,-0.95,0.53,0.7,11.8,2.13,-1.45,-3.54,0.0,-4.34,-20.19,40160000.0,7584999999.999999,7584999999.999999
sz002436,002436,sz,兴森科技,33.24,-5.97,7.31,0.85,260.81,10.02,-13.21,-0.6,-6.89,-14.06,57.24,3677010000.0,56497000000.0,50456000000.0
sh688070,688070,sh,纵横股份,33.21,-3.85,1.79,0.7,145.01,4.92,-9.66,-4.4,5.7,-19.84,-40.05,52860000.0,2936000000.0,2936000000.0
sz301097,301097,sz,天益医疗,33.2,-3.99,3.53,1.54,-282.65,2.66,-7.26,-4.32,6.21,-12.35,-10.12,46680000.0,2709000000.0,1314000000.0
sh600536,600536,sh,中国软件,33.2,-2.06,3.35,0.54,-898.48,8.82,6.0,2.47,6.92,-8.19,-28.29,942890000.0,31002000000.0,28008999999.999996
bj920096,920096,bj,嘉晨智能,33.2,-2.47,4.8,0.48,30.55,3.3,-8.94,-9.34,-2.35,-48.25,130.08,25840000.0,2291000000.0,538000000.0
bj920069,920069,bj,普昂医疗,33.18,-0.12,2.01,0.78,18.05,2.3,-2.75,-5.01,1.5,-6.95,85.67,9870000.0,1755999999.9999998,490000000.00000006
sh688680,688680,sh,海优新材,33.15,-3.01,1.21,1.07,-6.83,2.09,-6.36,-7.79,-0.72,-20.43,-13.33,39330000.0,3234000000.0000005,3234000000.0000005
sz300979,300979,sz,华利集团,33.14,-0.3,0.4,1.36,15.54,2.51,-2.56,-2.84,-4.85,-3.04,-32.52,151360000.0,38674000000.0,38674000000.0
sz000063,000063,sz,中兴通讯,33.13,-1.92,1.9,0.67,47.84,2.1,-8.02,-3.41,-4.91,-8.76,-11.49,2536040000.0,158479000000.0,133434999999.99998
sz301130,301130,sz,西点药业,33.09,5.45,25.78,1.05,111.06,2.9,9.46,29.36,44.62,17.52,16.53,518870000.0,2531000000.0,1953000000.0
sh688638,688638,sh,誉辰智能,33.09,-1.4,1.62,0.86,-12.28,2.43,-1.25,-0.09,18.86,-7.65,-8.92,14240000.0,1853000000.0,876000000.0
sz300920,300920,sz,润阳科技,33.08,-2.01,2.01,0.75,170.87,3.68,-6.63,1.78,17.39,-8.01,-6.45,57560000.0,4300000000.0,2856000000.0
sh688330,688330,sh,宏力达,33.08,0.0,0.48,0.61,7.34,1.07,-1.34,-1.58,4.35,-11.37,-7.27,22100000.0,4631000000.0,4631000000.0
sz002895,002895,sz,川恒股份,33.01,-2.05,1.04,0.65,15.57,2.7,-4.57,-6.65,-4.46,-3.2,-6.11,207160000.0,20000000000.0,19785000000.0
sz002179,002179,sz,中航光电,33.01,-4.1,1.47,1.49,36.11,3.0,-7.84,-7.01,-3.14,-9.36,-5.39,1033290000.0,69329000000.0,69203000000.0
sz301609,301609,sz,山大电力,33.0,2.23,2.28,0.82,39.71,4.25,-5.63,-8.74,-7.07,-31.66,-19.59,73010000.0,5375000000.0,3239000000.0
bj920065,920065,bj,千岸科技,33.0,-1.43,8.46,0.74,13.79,2.54,-6.36,-13.57,35.8,35.8,35.8,44000000.0,2978000000.0,520000000.0
sh688612,688612,sh,威迈斯,32.98,-0.6,1.8,0.75,24.13,3.85,-7.02,-4.96,16.05,2.77,2.07,151700000.0,13825000000.0,8466000000.0
sz301252,301252,sz,同星科技,32.96,-3.12,2.11,1.05,61.26,4.1,-2.66,7.68,13.5,0.67,1.76,94010000.0,5578000000.0,4473000000.0
sz300321,300321,sz,同大股份,32.94,-2.26,3.31,1.22,404.68,4.61,-6.39,-0.87,-1.44,-23.4,-27.19,98460000.0,2925000000.0,2922000000.0
sz002352,002352,sz,顺丰控股,32.94,1.35,0.42,1.09,15.2,1.76,1.29,-2.54,-2.43,-5.75,-13.09,657540000.0,173439000000.0,158083000000.0
sz002240,002240,sz,盛新锂能,32.93,-2.43,6.92,1.59,-111.92,2.81,-2.14,0.27,12.93,-27.55,-4.36,2155810000.0,30141000000.000004,30062000000.0
sh688039,688039,sh,当虹科技,32.82,-1.88,1.32,0.92,-38.36,3.5,-8.88,-9.09,3.4,-20.42,-26.66,48050000.0,3629999999.9999995,3629999999.9999995
sh603661,603661,sh,恒林股份,32.81,-0.58,1.27,0.6,26.69,1.23,-0.76,2.05,17.6,5.03,2.5,57890000.0,4563000000.0,4563000000.0
sz001212,001212,sz,中旗新材,32.8,-2.67,1.67,1.03,-180.7,3.44,-8.38,-5.96,-6.58,-35.19,-35.31,98970000.0,6591000000.0,5925000000.0
sz300584,300584,sz,海辰药业,32.79,-0.33,4.99,0.87,88.65,3.72,-6.9,-8.18,-1.71,-4.68,-34.58,133410000.0,3935000000.0,2692000000.0
sz300598,300598,sz,诚迈科技,32.78,-0.46,6.53,0.58,-74.53,5.04,13.7,11.08,21.05,3.41,-28.69,462380000.0,7113000000.0,7111000000.0
sz301313,301313,sz,凡拓数创,32.76,-3.87,4.6,0.73,-24.38,5.37,-14.13,-11.12,0.83,-30.74,23.58,118140000.0,3352000000.0000005,2579000000.0
sz300467,300467,sz,迅游科技,32.71,-0.24,1.11,0.3,264.17,10.23,-7.15,-5.3,-0.03,-3.96,13.97,61630000.0,6647000000.0,5568000000.0
sz301233,301233,sz,盛帮股份,32.7,-1.12,1.9,1.06,30.0,2.37,-3.65,-9.42,12.37,-30.42,-12.86,24710000.0,2347000000.0,1288000000.0
sz300480,300480,sz,光力科技,32.69,-0.4,5.79,0.77,135.57,6.75,-8.66,-6.95,4.84,-1.3,95.63,483630000.0,12103000000.0,8467000000.0
sz002943,002943,sz,宇晶股份,32.69,-3.74,6.66,1.07,262.56,10.08,-10.46,-7.1,4.01,-48.75,7.12,414990000.0,8723000000.0,6174000000.0
sz002903,002903,sz,宇环数控,32.68,-3.14,27.22,1.47,-160.9,6.63,10.97,12.3,36.97,-19.01,42.09,949800000.0,5087000000.0,3515000000.0
sh688450,688450,sh,光格科技,32.68,-2.97,2.99,0.84,-37.47,2.31,-9.27,-5.82,12.38,-30.84,18.49,47870000.0,2157000000.0,1599000000.0
sh688381,688381,sh,帝奥微,32.68,-2.8,5.92,1.39,105.35,3.04,-10.34,1.74,6.45,-27.1,43.84,486150000.0,8088000000.0,8088000000.0
bj920007,920007,bj,酉立智能,32.65,-0.31,1.27,0.4,26.7,2.24,-10.35,-12.72,-2.25,-26.89,-52.5,4880000.0,1454000000.0,382000000.0
sh603067,603067,sh,振华股份,32.64,-4.51,2.95,0.72,37.18,6.61,-10.62,-7.59,6.35,-6.48,13.93,728310000.0,24660000000.0,24660000000.0
sh600673,600673,sh,东阳光,32.57,-3.47,0.84,0.56,1881.47,9.35,-13.31,-2.13,5.92,-8.56,45.21,826690000.0,98021000000.0,97761000000.0
sz002959,002959,sz,小熊电器,32.53,-1.69,0.42,0.69,16.46,1.75,-4.01,-6.63,-0.85,-13.23,-20.53,19060000.0,5069000000.0,4548000000.0
sh600522,600522,sh,中天科技,32.53,-2.69,4.49,0.61,34.76,2.99,-9.39,-1.18,-0.4,-22.42,82.14,4971700000.0,111023000000.0,111023000000.0
sz300668,300668,sz,杰恩股份,32.52,-2.93,5.58,0.77,392.22,5.02,-10.41,-9.29,-17.04,-41.2,11.45,179240000.0,3915000000.0,3242000000.0
sh688657,688657,sh,浩辰软件,32.46,-0.98,1.97,0.62,66.87,2.21,-9.73,-1.99,18.55,-10.9,-10.14,38230000.0,3097000000.0,1938000000.0
sh688479,688479,sh,友车科技,32.45,-1.87,2.73,0.87,171.36,3.54,-5.09,-2.67,15.69,8.89,143.73,76640000.0,6533000000.0,2808000000.0
sz301042,301042,sz,安联锐视,32.28,-1.79,3.81,0.71,99.9,2.98,-8.35,-1.37,20.9,-53.08,-48.86,112790000.0,3124000000.0,2978000000.0
sh688712,688712,sh,北芯生命,32.18,-3.13,4.81,0.92,127.65,7.6,-7.71,-7.58,-2.84,-23.38,83.68,70720000.0,13419000000.0,1467000000.0
sh600641,600641,sh,先导基电,32.17,-1.17,6.77,0.86,712.9,3.62,-10.79,-6.51,5.41,19.59,82.37,2007360000.0,30461000000.0,29938000000.0
sh688071,688071,sh,华依科技,32.15,-4.51,2.38,0.91,-43.09,2.69,-11.63,-11.09,-9.61,0.72,-3.08,65260000.0,2726000000.0,2726000000.0
sz301459,301459,sz,丰茂股份,32.13,2.49,7.38,0.51,39.59,2.67,-18.84,-11.07,7.28,-6.05,-27.27,60470000.0,3345000000.0000005,839000000.0
sh688418,688418,sh,震有科技,32.12,-2.1,2.06,0.78,-54.6,7.57,-12.86,-11.71,-9.01,-32.38,-26.13,126140000.0,6185000000.0,6185000000.0
sz002396,002396,sz,星网锐捷,32.08,-3.29,12.46,1.03,42.83,3.37,-5.4,6.83,2.49,41.38,38.62,3043590000.0,24399000000.0,24298000000.0
sz301618,301618,sz,长联科技,32.05,-3.46,3.98,0.6,132.02,4.31,-6.23,-3.93,1.75,-15.57,-6.01,62010000.0,4047999999.9999995,1543000000.0
bj920193,920193,bj,吉和昌,32.03,-1.54,12.26,0.64,39.07,4.6,-5.01,-9.24,-1.51,275.94,275.94,100560000.0,3565999999.9999995,807000000.0
sh603370,603370,sh,华新精科,31.99,-2.41,1.61,0.91,37.43,2.92,-8.5,-7.49,0.47,-24.2,-31.94,18120000.0,5597000000.0,1119000000.0
sh603014,603014,sh,威高血净,31.94,-1.69,1.04,0.74,27.33,1.88,-5.19,-5.67,2.4,-8.87,-18.66,33630000.0,13343000000.0,3240999999.9999995
sh688102,688102,sh,斯瑞新材,31.92,-6.56,2.78,0.67,157.45,12.65,-20.18,-17.11,14.53,-8.67,-17.43,699580000.0,24932000000.0,24860000000.0
sz001277,001277,sz,速达股份,31.89,-9.99,2.39,0.22,26.95,1.57,7.66,9.36,23.37,-0.28,-18.56,34750000.0,2424000000.0,1453000000.0
sh603312,603312,sh,西典新能,31.89,2.67,2.91,1.03,24.82,2.82,1.98,-1.97,5.53,-18.52,-31.29,46820000.0,5102000000.0,1623999999.9999998
sz301024,301024,sz,霍普股份,31.88,1.34,1.24,1.0,-21.63,6.0,-0.5,-2.54,11.43,-32.88,-9.87,24100000.0,2027000000.0,1963000000.0
sz301300,301300,sz,远翔新材,31.83,-1.24,1.71,0.77,24.34,2.53,-1.82,1.4,15.7,-10.39,-24.24,21260000.0,2082999999.9999998,1244000000.0
sh688152,688152,sh,麒麟信安,31.82,-3.87,5.03,0.69,-61.15,2.76,9.16,11.18,25.52,1.47,-21.14,164360000.0,3242000000.0,3242000000.0
sh603833,603833,sh,欧派家居,31.81,-0.81,0.52,0.69,10.45,1.11,1.21,-1.97,1.47,-16.18,-35.91,100860000.0,19268000000.0,19268000000.0
sz001220,001220,sz,世盟股份,31.76,1.47,4.29,1.4,23.75,1.93,0.19,4.65,11.91,-1.45,15.29,31130000.0,2931000000.0,733000000.0
sh688159,688159,sh,有方科技,31.7,-2.01,2.8,0.64,78.36,3.15,-11.13,-4.52,1.64,-32.39,-34.42,82130000.0,2942000000.0,2942000000.0
sz301270,301270,sz,汉仪股份,31.68,-1.31,2.03,0.71,408.84,3.31,-5.55,-7.99,12.34,14.62,-15.02,60650000.0,3168000000.0,2994000000.0
sh688348,688348,sh,昱能科技,31.68,-2.16,0.84,1.17,-22.02,1.48,-3.94,-4.06,3.7,-23.01,-37.13,41900000.0,4951000000.0,4951000000.0
sh688116,688116,sh,天奈科技,31.67,-1.65,1.51,1.01,51.35,3.11,-5.46,-6.0,-2.43,-27.17,-32.71,176540000.0,11608000000.0,11608000000.0
sh600482,600482,sh,中国动力,31.66,-0.85,0.7,0.87,48.09,1.78,-6.39,-1.03,7.12,-14.05,54.46,500390000.0,71813000000.0,71813000000.0
sh603005,603005,sh,晶方科技,31.65,-3.36,4.83,0.82,55.83,4.5,-9.96,-4.15,1.38,-22.88,14.92,996320000.0,20641000000.0,20641000000.0
sz300878,300878,sz,维康药业,31.63,-5.07,1.86,0.87,-21.23,5.02,-9.94,-4.93,8.51,-0.91,23.99,85880000.0,4580000000.0,4559000000.0
sz002294,002294,sz,信立泰,31.62,-3.24,1.81,0.73,52.11,4.13,-9.97,-12.26,-5.1,-5.39,-35.47,642670000.0,35250000000.0,35243000000.0
sz300626,300626,sz,华瑞股份,31.61,1.18,3.24,1.14,384.83,10.75,-6.65,4.57,4.5,-10.89,98.89,181200000.0,5690000000.0,5687000000.0
sh688783,688783,sh,西安奕材-U,31.61,0.54,9.38,0.53,-169.8,10.4,-3.63,-0.13,-11.03,-16.68,32.82,785290000.0,127634999999.99998,8500000000.0
sz301173,301173,sz,毓恬冠佳,31.59,-1.4,1.55,0.58,16.24,1.83,-4.36,0.99,11.63,-12.93,-29.22,15240000.0,2775000000.0,974000000.0
sz002213,002213,sz,大为股份,31.51,5.42,11.3,1.94,383.26,11.52,1.88,4.89,14.29,-7.68,21.29,723140000.0,7576000000.000001,6514000000.0
sh688593,688593,sh,新相微,31.5,-7.84,4.82,1.07,1519.32,9.4,-2.99,-2.51,5.35,-16.12,56.44,699670000.0,14475000000.0,14475000000.0
sz300488,300488,sz,恒锋工具,31.49,0.51,3.2,1.3,30.01,2.72,-6.0,-2.6,5.39,-2.79,-2.94,164940000.0,6022000000.0,5109000000.0
sh688648,688648,sh,中邮科技,31.49,-2.6,4.07,0.64,6.92,2.02,-12.36,-1.59,8.81,-20.48,-48.55,89630000.0,4283000000.0,2189000000.0
bj920100,920100,bj,三协电机,31.46,-1.96,3.31,0.45,54.51,7.14,-11.83,-11.08,0.25,-21.6,-39.98,28780000.0,3251000000.0,861999999.9999999
sz300342,300342,sz,天银机电,31.39,-2.79,3.79,0.67,673.4,8.48,-16.74,-15.16,-3.86,-36.2,-5.19,499970000.0,13341999999.999998,13194999999.999998
sh605020,605020,sh,永和股份,31.32,-3.12,1.98,0.72,19.92,2.65,-11.0,-12.76,-6.06,-5.55,18.46,313720000.0,15999000000.0,15752000000.000002
sz301398,301398,sz,星源卓镁,31.29,-0.38,1.02,0.57,261.19,3.23,-11.66,-10.01,-6.26,-23.94,-42.04,34510000.0,3504999999.9999995,3415999999.9999995
sh688269,688269,sh,凯立新材,31.27,-2.77,0.94,0.9,30.16,3.85,-1.64,-0.06,10.57,-12.16,-21.25,38690000.0,4086999999.9999995,4086999999.9999995
sh603072,603072,sh,天和磁材,31.26,-0.79,1.26,0.83,47.71,3.82,-4.58,-5.93,2.06,-12.29,-22.7,49920000.0,8261000000.0,3946000000.0
sz300875,300875,sz,捷强装备,31.23,-3.13,3.14,0.89,-27.49,3.67,-7.41,-17.64,-6.75,-6.55,-22.87,86540000.0,3118000000.0,2742000000.0
sh603334,603334,sh,丰倍生物,31.22,-4.44,7.38,0.71,32.72,2.59,-9.24,-6.67,-0.92,-28.49,-24.68,73980000.0,4480000000.0,993000000.0
sh688558,688558,sh,国盛智科,31.15,-2.75,1.01,0.94,25.12,2.48,-8.0,-2.38,20.04,-9.45,10.52,41440000.0,4111999999.9999995,4111999999.9999995
sh688210,688210,sh,统联精密,31.11,0.39,3.61,0.96,-184.75,3.95,-5.27,10.16,13.71,-34.2,-43.76,178230000.0,5060000000.0,5060000000.0
sh603655,603655,sh,朗博科技,31.11,-6.18,1.73,0.79,73.54,5.89,-11.34,1.27,25.34,-12.95,-25.13,57670000.0,3297999999.9999995,3297999999.9999995
sz300957,300957,sz,贝泰妮,31.05,-1.99,1.42,0.87,24.21,2.15,-4.73,-8.49,-4.34,-17.75,-20.31,187380000.0,13153000000.0,13153000000.0
sz301390,301390,sz,经纬股份,31.04,-0.83,1.4,1.02,-2981.46,1.99,-0.51,0.29,16.78,-5.46,-6.79,21110000.0,1862000000.0,1523000000.0
sh601601,601601,sh,中国太保,31.03,2.01,0.97,1.78,5.54,0.97,2.92,0.29,-1.87,0.0,-23.87,2049670000.0,298519000000.0,212402000000.0
sz301159,301159,sz,三维天地,31.0,-2.7,3.75,0.8,105.72,3.69,-8.96,-11.25,14.81,-8.55,-15.69,62040000.0,2398000000.0,1643000000.0
sz001335,001335,sz,信凯科技,31.0,-1.08,2.63,1.14,37.1,2.88,-3.34,-3.31,4.24,-30.88,-36.95,20910000.0,2906000000.0,792000000.0
sh688568,688568,sh,中科星图,31.0,-5.49,1.16,0.95,-178.68,6.91,-15.09,-15.94,-6.91,-36.29,-47.45,293460000.0,25050000000.0,25050000000.0
sz300906,300906,sz,日月明,30.98,1.31,4.47,1.33,42.13,2.68,12.08,10.17,34.64,1.41,-11.46,99850000.0,2478000000.0,2238000000.0
sz300984,300984,sz,金沃股份,30.97,-3.94,3.11,1.08,117.3,3.35,-10.88,-7.69,-6.91,-23.52,-48.74,120000000.0,5960000000.0,3840999999.9999995
sz300881,300881,sz,盛德鑫泰,30.95,-6.33,3.44,1.27,15.22,2.71,-8.16,-8.86,-4.18,-41.14,-8.59,61920000.0,3404999999.9999995,1777000000.0
sz001215,001215,sz,千味央厨,30.9,-2.43,1.1,0.53,46.38,1.62,-7.49,-7.21,-0.23,-21.39,-19.74,33080000.0,3002000000.0,2994000000.0
sh600391,600391,sh,航发科技,30.9,0.62,2.48,0.95,221.95,5.75,-3.98,-1.12,11.35,-13.28,-16.71,253760000.0,10201000000.0,10201000000.0
sh688682,688682,sh,霍莱沃,30.89,-2.68,0.95,0.78,-149.5,5.26,-6.51,-3.17,5.28,-24.68,-41.4,29830000.0,3146000000.0,3146000000.0
sh603173,603173,sh,福斯达,30.89,-1.81,0.36,0.57,12.42,2.54,-3.47,-3.77,-2.86,-8.91,-26.47,17720000.0,4942000000.0,4942000000.0
sz301512,301512,sz,智信精密,30.87,-0.93,2.48,1.2,75.94,2.23,-3.44,0.88,9.57,-19.33,-0.34,37190000.0,2305000000.0,1504000000.0
sz300456,300456,sz,赛微电子,30.85,-1.72,2.69,0.71,15.89,3.56,-7.97,-1.97,4.33,-38.34,-44.5,499250000.0,22589000000.0,18431000000.0
sz002747,002747,sz,埃斯顿,30.82,-8.19,8.24,0.82,149.43,9.1,-15.33,-11.0,-2.31,11.18,30.04,2009000000.0,29827999999.999996,24115000000.0
sh605296,605296,sh,神农集团,30.78,1.82,0.54,0.98,-18.89,3.78,0.26,-2.5,2.53,13.5,4.98,84980000.0,16197000000.0,15944000000.0
sh603063,603063,sh,禾望电气,30.78,-2.96,3.16,0.71,32.12,2.62,-13.12,-4.71,-1.12,-44.7,-6.56,448880000.0,14286000000.000002,14228000000.0
sz301586,301586,sz,佳力奇,30.76,-1.5,1.07,0.83,50.98,1.98,-4.71,-4.53,4.66,-16.75,-38.55,17500000.0,2552000000.0,1628000000.0
sh688314,688314,sh,康拓医疗,30.76,-5.03,0.78,0.81,28.59,3.51,-8.86,-10.58,0.03,-24.61,-6.05,19880000.0,2511000000.0,2511000000.0
sh688757,688757,sh,胜科纳米,30.71,-3.85,4.93,0.68,214.38,14.23,-15.77,-5.25,-3.55,-20.76,17.0,272920000.0,12386000000.0,5565000000.0
sh688211,688211,sh,中科微至,30.71,-0.55,0.35,0.75,-63.21,1.15,-2.97,-0.45,9.44,-9.6,-0.29,14060000.0,4026000000.0,4026000000.0
sz300491,300491,sz,通合科技,30.7,3.75,7.91,1.23,117.64,4.52,-4.06,8.9,17.94,-8.36,22.55,381180000.0,5454000000.0,4838000000.0
sz300007,300007,sz,汉威科技,30.67,-2.2,2.34,0.61,60.27,3.42,-13.21,-11.72,-5.57,-26.94,-42.73,203410000.0,10043000000.0,8678000000.0
sh688788,688788,sh,科思科技,30.67,2.68,1.74,0.9,-18.72,4.06,-1.7,-0.78,5.9,-2.73,-36.45,115150000.0,6714000000.0,6714000000.0
sz300710,300710,sz,万隆光电,30.66,-3.65,10.09,1.48,-88.03,7.04,6.72,7.96,15.96,-32.35,-1.57,232530000.0,3050000000.0,2287000000.0
sh688338,688338,sh,赛科希德,30.66,-2.97,1.8,0.99,38.69,1.91,-1.32,0.66,17.16,19.14,19.65,59140000.0,3254000000.0,3254000000.0
sz300516,300516,sz,久之洋,30.58,-1.83,1.19,0.55,515.64,6.03,-10.45,-2.83,6.7,-8.06,-46.91,91820000.0,7706000000.0,7706000000.0
sz300461,300461,sz,田中精机,30.58,-2.39,2.57,0.69,1062.29,8.8,-8.33,-4.08,0.82,-36.71,60.27,113390000.0,4818000000.0,4425000000.0
sh601606,601606,sh,长城军工,30.53,1.26,4.4,1.34,-364.24,10.35,-10.97,-15.62,-13.41,-11.01,-36.55,976720000.0,22111000000.0,22111000000.0
sz300458,300458,sz,全志科技,30.5,-3.05,4.19,0.62,81.12,9.51,-14.8,-10.27,-25.92,-11.95,-12.5,1040570000.0,30306000000.0,24833000000.0
sz301555,301555,sz,惠柏新材,30.46,-1.74,3.25,0.91,36.21,2.49,-6.68,-3.21,5.54,-23.04,-8.28,47820000.0,2810000000.0,1473000000.0
sh688088,688088,sh,虹软科技,30.42,-3.76,1.18,0.89,46.43,4.47,-9.65,-10.82,-0.85,-22.42,-38.42,145510000.0,12204000000.0,12204000000.0
sh603197,603197,sh,保隆科技,30.41,-0.88,1.11,0.86,34.44,2.05,-1.14,-0.39,8.61,-3.06,-17.36,71870000.0,6509000000.0,6420999999.999999
sz301227,301227,sz,森鹰窗业,30.4,0.0,5.72,1.21,-54.07,2.51,19.03,20.21,72.04,36.6,-20.85,129810000.0,3996000000.0,2247000000.0
sz300593,300593,sz,新雷能,30.38,-1.75,5.14,0.83,-84.62,7.18,-2.06,11.16,15.25,-14.16,2.08,703700000.0,16481000000.0,13679000000.0
sz301325,301325,sz,曼恩斯特,30.37,0.76,2.1,2.04,-27.94,1.65,-3.43,-5.6,6.41,-35.63,-39.92,92350000.0,4370000000.0,4370000000.0
sh600066,600066,sh,宇通客车,30.36,2.95,1.02,1.36,12.25,5.18,4.87,-7.92,-5.6,-6.01,-1.11,683330000.0,67215000000.0,67215000000.0
sh600895,600895,sh,张江高科,30.35,-1.75,1.23,0.75,49.67,3.44,-7.78,-8.28,7.55,-12.31,-30.66,580850000.0,47003000000.0,47003000000.0
sz002792,002792,sz,通宇通讯,30.3,-4.08,8.29,0.64,932.7,5.65,-16.53,-11.14,19.24,-27.31,-29.0,851490000.0,15872000000.0,10236000000.0
sz001332,001332,sz,锡装股份,30.26,-1.53,2.38,1.08,17.2,1.8,-5.47,-4.06,1.85,-34.85,-23.93,48360000.0,4681000000.0,2034000000.0
sz300378,300378,sz,鼎捷数智,30.22,-3.91,2.87,0.89,50.11,3.59,-16.5,-17.25,9.69,-13.87,-33.05,234720000.0,8206000000.0,8145000000.0
sh600141,600141,sh,兴发集团,30.21,-1.53,2.19,0.63,25.25,1.49,-8.51,-8.62,1.21,-1.79,-11.36,793300000.0,36305000000.0,36305000000.0
sh603897,603897,sh,长城科技,30.2,-1.5,5.19,0.61,19.49,2.62,-5.65,14.01,21.48,-36.39,16.15,320210000.0,6234000000.0,6234000000.0
sh688733,688733,sh,壹石通,30.18,-0.72,2.45,0.66,-1229.94,2.91,-13.15,4.72,13.72,-17.16,4.5,147150000.0,6029000000.0,6029000000.0
sh603353,603353,sh,和顺石油,30.18,-1.57,1.74,0.71,-423.77,3.26,-6.36,0.84,4.03,-40.82,10.83,89140000.0,5143000000.0,5143000000.0
sz301112,301112,sz,信邦智能,30.14,-1.44,0.59,0.53,-38.56,2.98,-5.22,-6.75,8.46,-8.72,-23.48,19480000.0,3322999999.9999995,3322999999.9999995
bj920117,920117,bj,龙鑫智能,30.13,0.84,17.16,0.66,21.68,2.6,-12.39,-12.64,2.66,68.98,68.98,105700000.0,2707000000.0,609000000.0
sh688618,688618,sh,三旺通信,30.12,-4.11,2.37,0.6,122.11,4.11,-6.11,4.11,5.13,-15.37,13.65,78860000.0,3315000000.0,3315000000.0
sh603590,603590,sh,康辰药业,30.12,-6.49,3.96,1.59,28.39,1.51,-7.81,-8.39,-6.05,-11.67,-23.55,194040000.0,4789000000.0,4766000000.0
sz301526,301526,sz,国际复材,30.09,-7.22,11.83,1.09,166.65,12.96,-21.74,-21.07,-2.43,28.98,331.09,5002220000.0,113466000000.00002,42258000000.0
sh688683,688683,sh,莱尔科技,30.03,-0.76,0.9,0.63,102.98,4.0,-10.57,-6.68,-0.33,-20.58,-5.03,43810000.0,4838000000.0,4838000000.0
sh688259,688259,sh,创耀科技,30.03,-3.16,1.07,0.93,43.24,2.13,-6.36,-1.93,8.22,-19.21,-27.73,36220000.0,3354000000.0,3354000000.0
sh688158,688158,sh,优刻得-W,30.0,-8.06,6.28,1.07,-278.78,5.62,-17.45,-11.84,0.23,-22.44,6.8,781030000.0,13821000000.0,12296000000.0
sh688107,688107,sh,安路科技,30.0,-4.15,1.56,0.91,-47.56,13.32,-10.82,-8.54,2.21,-26.83,10.38,188720000.0,12025000000.0,12025000000.0
