raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny,score,factor_momentum,factor_value,factor_liquidity,factor_activity,factor_daily_strength,factor_size,reasons
sz300573,300573,sz,兴齐眼药,39.33,2.1,1.33,0.9,18.45,7.59,-4.65,-8.64,-0.93,1.34,-17.7,141990000.0,13959000000.0,10698000000.0,49.0,45.2,47.9,19.3,65.5,94.3,37.0,估值因子相对较强
sz000950,000950,sz,重药控股,5.52,2.03,1.12,0.59,21.87,0.82,-5.15,-1.25,3.37,-4.83,-4.18,104940000.0,9455000000.0,9455000000.0,49.0,40.4,82.4,3.3,56.9,93.3,20.2,估值相对占优
sz002027,002027,sz,分众传媒,4.93,1.02,0.55,0.92,20.88,5.09,-0.6,-7.16,-7.85,-10.2,-31.34,388960000.0,71200000000.0,71200000000.0,48.9,12.1,49.0,65.9,59.8,78.9,87.4,市值稳定性较高
sh688018,688018,sh,乐鑫科技,109.3,0.91,0.81,0.94,44.88,5.44,-3.77,-4.52,10.53,-6.85,-9.72,208410000.0,25618000000.0,25618000000.0,48.9,46.0,27.4,41.9,62.3,77.3,62.4,趋势因子相对较强
sh603296,603296,sh,华勤技术,74.92,-0.4,1.04,0.79,26.58,4.46,-11.7,-6.39,-10.98,-9.46,17.13,618950000.0,113564000000.00002,59830999999.99999,48.8,13.6,44.8,77.2,60.8,58.6,92.5,成交活跃、市值稳定性较高
sh600754,600754,sh,锦江酒店,19.04,-0.16,0.75,1.49,19.74,1.3,0.05,-2.86,0.63,-8.64,-23.1,130540000.0,20260000000.0,17251000000.0,48.7,24.5,82.4,15.7,74.2,62.0,51.4,估值相对占优、量比与换手适中
sh688758,688758,sh,赛分科技,26.21,-1.28,1.79,0.83,78.92,8.04,-8.52,-6.86,12.59,43.77,48.41,138910000.0,10916000000.0,7815000000.000001,48.6,89.2,8.8,18.1,67.6,46.0,26.3,中期趋势靠前
sz000683,000683,sz,博源化工,6.11,-0.49,1.29,1.41,21.98,1.84,1.83,2.0,-2.55,-12.21,-14.43,264520000.0,22710000000.0,20399000000.0,48.5,11.3,72.3,51.4,76.7,57.3,56.9,估值相对占优、量比与换手适中
sh600211,600211,sh,西藏药业,38.36,0.52,0.9,0.64,12.63,3.16,-1.13,-2.27,2.46,-0.1,-7.98,111250000.0,12364000000.0,12364000000.0,48.5,47.8,71.8,6.5,56.3,71.7,31.9,估值相对占优
sz000932,000932,sz,华菱钢铁,3.63,-0.27,0.56,1.2,22.87,0.46,0.55,-0.82,-3.2,-7.4,-33.52,140350000.0,24875000000.0,24875000000.0,48.3,23.0,82.2,18.7,66.2,60.4,61.6,估值相对占优
sh603950,603950,sh,长源东谷,62.78,2.75,1.42,1.2,51.63,6.66,-1.78,9.62,7.52,-9.58,117.83,282120000.0,20349000000.0,20332000000.0,48.2,34.6,20.7,53.0,73.0,96.4,51.8,量比与换手适中
sh688628,688628,sh,优利德,80.31,-4.06,2.87,0.92,46.46,6.77,1.92,19.58,33.38,0.05,158.73,259080000.0,8976000000.0,8976000000.0,48.2,72.4,23.7,51.0,78.1,6.3,17.7,中期趋势靠前、量比与换手适中
sz301015,301015,sz,百洋医药,24.6,-1.09,0.91,0.79,25.18,5.91,-8.14,0.2,5.81,12.74,6.82,117930000.0,12930000000.000002,12929000000.0,48.2,70.2,41.7,10.2,59.7,48.7,34.1,中期趋势靠前
sz002734,002734,sz,利民股份,14.67,0.55,1.84,1.07,14.4,1.73,-2.72,-7.74,11.05,-11.09,-5.32,117250000.0,6981000000.0,6394000000.0,48.2,35.3,84.0,9.6,73.4,72.1,11.0,估值相对占优、量比与换手适中
sz002472,002472,sz,双环传动,35.57,0.97,0.79,0.47,23.81,3.0,-10.87,-9.03,-0.17,-7.61,-24.53,208510000.0,30233999999.999996,26627999999.999996,48.1,25.7,58.6,42.1,51.6,78.1,67.5,估值因子相对较强
sh600521,600521,sh,华海药业,16.1,-0.62,0.96,0.62,64.6,2.55,-5.79,-11.73,0.37,0.81,-4.56,230920000.0,24106000000.0,24106000000.0,48.0,45.8,36.4,46.5,56.3,55.4,60.0,流动性因子相对较强
sh600895,600895,sh,张江高科,30.28,-0.23,1.02,1.31,49.55,3.43,-6.86,-7.0,-2.45,-10.02,-30.82,480970000.0,46894000000.0,46894000000.0,47.8,16.9,35.3,72.0,72.3,61.0,79.5,成交活跃、量比与换手适中、市值稳定性较高
sz002913,002913,sz,奥士康,55.89,-2.8,1.06,0.93,83.24,4.09,-8.83,0.78,32.44,1.34,31.68,179660000.0,17737000000.0,17071000000.0,47.8,75.1,18.1,32.5,64.1,24.3,47.4,中期趋势靠前
sz002448,002448,sz,中原内配,12.57,1.62,1.59,0.58,14.89,1.94,-9.11,2.95,3.37,-5.77,-1.26,114460000.0,7395999999.999999,7297000000.0,47.8,37.3,81.3,8.5,60.4,87.4,12.6,估值相对占优
sh600056,600056,sh,中国医药,9.35,1.96,0.78,1.21,28.97,1.17,-0.95,-2.71,0.0,-5.32,-8.82,107800000.0,13986000000.000002,13982000000.0,47.8,31.8,71.9,5.1,68.2,92.3,37.2,估值相对占优
sz002245,002245,sz,蔚蓝锂芯,17.47,-2.67,1.89,0.84,33.63,3.75,-8.82,-1.52,8.78,-13.86,46.07,531200000.0,29877000000.0,28111000000.0,47.7,26.6,44.3,75.0,68.6,26.1,66.9,成交活跃
sh688099,688099,sh,晶晨股份,90.92,1.59,1.21,0.95,38.99,4.83,-7.55,-8.16,-4.58,-10.07,4.47,461450000.0,38488000000.0,38488000000.0,47.6,14.6,33.0,70.9,65.7,87.0,74.8,成交活跃、市值稳定性较高
sz300145,300145,sz,南方泵业,4.28,0.94,1.87,1.12,32.29,2.76,0.47,-2.28,4.65,-4.68,-8.35,151160000.0,8219000000.0,8179000000.000001,47.6,43.4,52.7,23.0,74.7,77.7,15.9,量比与换手适中
sz300503,300503,sz,昊志机电,67.29,0.39,2.98,0.63,71.96,13.07,-17.94,-10.7,6.71,-7.02,5.77,481290000.0,20741000000.0,16231000000.0,47.5,39.6,7.6,72.2,72.4,69.9,53.7,成交活跃、量比与换手适中
sz300558,300558,sz,贝达药业,48.58,0.1,2.13,0.55,43.98,3.06,-12.81,-28.68,-16.43,-4.88,4.38,435810000.0,20565000000.0,20509000000.0,47.5,24.7,41.6,68.7,63.9,65.7,53.1,流动性因子相对较强
sh688678,688678,sh,福立旺,19.73,0.97,2.7,1.26,91.8,3.44,-1.5,9.49,24.56,-9.2,14.71,212600000.0,7953000000.0,7953000000.0,47.5,49.8,20.2,44.1,84.4,78.1,14.4,量比与换手适中
sz002152,002152,sz,广电运通,9.68,1.79,0.56,1.13,28.4,1.97,0.31,-4.16,0.1,-7.9,-27.98,133770000.0,24039000000.0,24027000000.0,47.5,25.5,63.8,16.5,64.6,89.9,59.8,估值因子相对较强
sh600872,600872,sh,中炬高新,18.51,1.82,0.81,1.14,20.64,2.57,-1.8,-4.34,-3.14,-3.44,8.18,115330000.0,14332000000.0,14271000000.0,47.4,33.2,66.1,8.9,66.8,90.3,38.2,估值因子相对较强
sh603893,603893,sh,瑞芯微,174.5,-0.06,0.94,0.56,53.98,15.0,-11.89,-17.75,-12.01,-2.76,-1.29,689120000.0,73839000000.0,73829000000.0,47.3,29.9,14.5,80.3,54.8,63.4,88.0,成交活跃、市值稳定性较高
sz300811,300811,sz,铂科新材,73.67,-0.82,1.6,0.79,69.4,9.75,-10.58,1.47,23.52,-10.65,45.04,388950000.0,30045000000.0,24660000000.0,47.2,45.2,10.4,65.7,65.2,52.6,67.1,流动性因子相对较强
sz002635,002635,sz,安洁科技,15.46,0.39,2.73,1.06,88.77,1.78,-3.01,0.45,16.68,-9.06,12.76,163040000.0,10199000000.0,6115000000.0,47.0,46.7,37.0,28.3,80.1,69.9,23.6,量比与换手适中
sh603529,603529,sh,爱玛科技,21.35,-2.06,0.65,1.95,12.41,1.89,3.49,0.66,0.14,-4.39,-26.77,117630000.0,18452000000.0,18164000000.0,47.0,35.2,85.0,10.0,63.6,34.9,48.8,估值相对占优
sz002379,002379,sz,宏桥控股,17.94,-2.82,1.81,0.81,9.48,4.04,-6.56,-7.53,-7.24,-14.41,-24.21,373010000.0,233778000000.00003,20387000000.0,46.9,4.2,68.6,64.2,67.3,24.0,97.6,市值稳定性较高
sz002294,002294,sz,信立泰,31.76,0.44,0.84,0.69,52.57,4.13,-8.68,-10.79,-3.41,-3.17,-35.18,296390000.0,35407000000.0,35399000000.0,46.9,33.4,29.3,54.3,56.9,70.6,72.6,市值稳定性较高
sz000513,000513,sz,丽珠集团,26.0,-1.29,1.38,1.35,13.79,1.73,-12.52,-15.45,-14.78,-11.77,-21.28,202910000.0,23086000000.0,14759000000.0,46.9,6.9,85.0,40.4,76.0,45.9,58.3,估值相对占优、量比与换手适中
sh600458,600458,sh,时代新材,11.47,-2.13,1.44,1.21,19.63,1.35,-1.38,-0.35,5.71,-8.45,-12.5,143580000.0,10921000000.0,9969000000.0,46.8,34.3,82.0,20.7,73.4,33.9,26.6,估值相对占优、量比与换手适中
sz002250,002250,sz,联化科技,14.6,0.41,0.93,0.98,31.72,1.97,-9.43,-16.28,-5.93,2.6,10.77,120410000.0,13138000000.0,13066999999.999998,46.8,42.2,61.1,11.8,64.2,70.1,34.8,估值因子相对较强
sh688686,688686,sh,奥普特,123.14,3.28,1.53,1.7,71.44,4.72,-0.37,5.96,15.36,-11.34,-0.37,230630000.0,15052000000.000002,15052000000.000002,46.7,39.2,18.5,46.3,76.1,88.9,40.0,量比与换手适中
sz001359,001359,sz,平安电工,85.17,-3.96,3.78,0.84,88.88,9.95,-11.47,-1.95,3.87,21.92,56.82,193910000.0,20539000000.0,5135000000.0,46.7,72.6,4.0,36.6,83.4,7.7,53.0,中期趋势靠前、量比与换手适中
sh600685,600685,sh,中船防务,25.86,1.02,0.52,1.16,29.96,2.03,-0.23,-2.89,1.13,-7.49,-8.67,109980000.0,36553000000.0,21242000000.0,46.7,28.8,60.7,5.9,65.0,78.9,73.6,市值稳定性较高
sz300748,300748,sz,金力永磁,26.97,-2.67,1.29,1.2,43.19,4.88,-3.95,-2.49,11.45,-12.35,-20.42,397470000.0,37272000000.0,30527000000.0,46.6,33.0,29.7,66.3,72.0,26.1,73.8,量比与换手适中、市值稳定性较高
sz002860,002860,sz,星帅尔,15.43,-1.47,2.64,0.95,30.51,2.31,-10.34,-7.38,-21.95,18.42,10.2,140530000.0,5434000000.0,5338000000.0,46.6,53.9,57.4,18.9,76.9,43.3,2.4,量比与换手适中
sz001258,001258,sz,立新能源,12.06,-4.06,8.41,1.33,75.47,3.64,-9.66,-24.29,-6.51,12.61,70.34,959100000.0,11256000000.0,11256000000.0,46.4,53.0,23.5,87.6,61.5,6.3,28.0,成交活跃
sz300674,300674,sz,宇信科技,15.6,2.9,1.47,1.36,26.19,2.49,0.58,-3.7,0.0,-9.2,-34.89,159760000.0,10983000000.0,10967000000.0,46.4,22.4,60.2,26.2,77.0,94.3,27.4,量比与换手适中
sz300531,300531,sz,优博讯,16.58,1.34,2.37,1.94,39.73,3.63,0.73,-1.89,1.72,4.2,-7.69,120730000.0,5323000000.0,5166000000.0,46.4,55.0,39.9,12.0,77.3,83.4,1.6,量比与换手适中
sz300357,300357,sz,我武生物,23.47,0.9,1.29,0.65,28.86,4.62,-5.02,-7.56,1.29,2.13,-16.48,144430000.0,12289000000.0,11357000000.0,46.3,50.0,41.9,20.9,59.6,77.1,31.5,趋势因子相对较强
sh600763,600763,sh,通策医疗,35.23,1.79,1.02,0.74,25.63,3.81,-2.14,-5.27,1.82,-6.18,-12.38,159600000.0,15758000000.000002,15758000000.000002,46.1,32.9,50.6,26.0,59.5,89.9,43.1,估值因子相对较强
sz002170,002170,sz,芭田股份,11.15,0.27,1.57,1.44,10.67,3.09,-3.55,-3.46,-1.33,-8.0,-3.96,139380000.0,10820000000.0,8796000000.0,46.1,23.7,74.9,18.3,79.6,68.1,25.6,估值相对占优、量比与换手适中
sh600380,600380,sh,健康元,9.21,-1.5,0.87,1.25,14.06,1.11,-9.35,-11.36,-8.99,-8.08,-18.71,146760000.0,16849000000.0,16849000000.0,46.0,17.1,91.3,21.9,69.8,42.9,45.9,估值相对占优
sh600201,600201,sh,生物股份,12.36,-0.56,0.75,1.04,94.55,2.54,-8.24,-9.72,10.95,5.16,-17.79,101450000.0,13594999999.999998,13594999999.999998,45.9,71.7,27.3,0.8,64.1,56.3,35.8,中期趋势靠前
sz001257,001257,sz,盛龙股份,25.03,-3.62,14.28,2.37,46.63,5.97,-1.11,-1.77,5.57,1.09,226.34,493580000.0,45954000000.0,3428000000.0,45.8,55.8,25.2,73.6,25.4,12.6,79.3,成交活跃、市值稳定性较高
sz300236,300236,sz,上海新阳,85.33,-4.02,2.3,1.02,70.26,3.92,-17.48,-7.26,2.07,-4.99,34.84,545070000.0,26741000000.000004,23781000000.0,45.7,37.5,23.8,75.2,75.8,6.9,63.8,成交活跃、量比与换手适中
sh688110,688110,sh,东芯股份,112.88,-2.77,2.41,1.04,86.78,12.01,-9.08,0.6,6.49,-10.08,-14.06,1198440000.0,49936000000.0,49936000000.0,45.6,31.1,3.3,90.2,77.2,24.7,80.5,成交活跃、量比与换手适中、市值稳定性较高
sz002774,002774,sz,快意电梯,16.28,-0.43,2.78,0.98,99.25,4.84,-4.12,0.62,5.65,34.77,81.29,127600000.0,5481000000.0,4587000000.0,45.5,77.4,10.6,14.8,78.7,58.1,2.8,中期趋势靠前、量比与换手适中
sz002345,002345,sz,潮宏基,9.58,-0.52,1.37,0.84,14.89,2.29,-6.54,-12.99,-7.97,1.38,-21.15,115090000.0,8512000000.0,8308000000.0,45.5,39.0,77.1,8.7,64.5,56.9,16.9,估值相对占优
sh688396,688396,sh,华润微,58.46,-4.51,1.23,1.12,74.36,3.31,-10.08,-2.11,4.26,-10.81,10.7,952650000.0,77647000000.0,77647000000.0,45.4,26.3,25.7,87.4,69.7,0.0,88.4,成交活跃、市值稳定性较高
sh600507,600507,sh,方大特钢,4.31,2.62,1.12,2.69,12.46,1.02,2.38,1.41,0.94,-10.95,-24.25,110250000.0,9970000000.0,9970000000.0,45.2,19.0,94.2,6.3,50.6,98.3,22.6,估值相对占优
sz300144,300144,sz,宋城演艺,5.89,1.55,0.84,1.48,20.23,2.16,-1.67,-3.92,-2.48,-10.23,-25.83,128100000.0,15366000000.0,15206000000.0,45.1,15.9,71.2,15.0,74.7,86.4,40.4,估值相对占优、量比与换手适中
sz000729,000729,sz,燕京啤酒,11.45,0.44,0.52,0.73,16.34,1.98,-8.18,-10.69,-7.44,-10.48,3.81,149090000.0,32272000000.000004,28735000000.000004,45.0,11.6,79.1,22.4,55.3,70.6,69.5,估值相对占优
sh688380,688380,sh,中微半导,40.4,-2.63,1.48,0.74,43.79,5.01,-13.58,1.79,12.38,-6.07,26.84,238530000.0,16175000000.0,16175000000.0,44.8,50.6,29.0,47.8,63.1,26.7,44.7,趋势因子相对较强
sz300740,300740,sz,水羊股份,21.41,6.73,5.57,1.43,66.71,4.32,1.47,-4.12,15.48,-13.74,-9.82,477670000.0,9418000000.0,8756000000.0,44.6,34.6,22.8,71.7,86.1,39.6,19.9,成交活跃、量比与换手适中
sz300802,300802,sz,矩子科技,23.5,-0.17,2.46,1.4,73.96,4.54,1.47,4.54,4.12,9.16,23.89,116200000.0,6676000000.000001,4755000000.0,44.6,65.4,18.2,9.3,85.6,61.9,9.4,量比与换手适中
sh688378,688378,sh,奥来德,41.6,-4.74,1.92,0.76,49.19,5.18,-17.03,0.9,13.63,2.26,53.49,200480000.0,10875000000.0,10370000000.0,44.5,69.5,25.8,39.0,67.0,0.0,26.0,趋势因子相对较强
sz002378,002378,sz,章源钨业,24.73,-3.21,1.54,1.12,34.43,10.3,-7.83,-7.38,11.75,-14.58,75.89,458460000.0,29711000000.0,29575000000.0,44.4,29.8,28.2,70.1,72.1,18.4,66.7,成交活跃、量比与换手适中
sz301297,301297,sz,富乐德,34.46,-4.01,2.05,1.51,48.35,4.34,-7.66,-1.01,12.08,-13.86,-3.29,370600000.0,23926000000.0,18203000000.0,44.3,31.6,29.6,64.0,84.5,7.0,59.6,量比与换手适中
sz301500,301500,sz,飞南资源,22.13,-4.82,6.18,1.44,15.99,2.3,-7.44,-8.52,7.22,-12.68,41.54,200430000.0,12417000000.0,3188000000.0,44.3,26.1,75.9,38.8,81.5,0.0,32.5,估值相对占优、量比与换手适中
sz001287,001287,sz,中电港,22.2,-0.22,1.17,0.85,27.37,2.9,-9.54,-3.94,4.77,-11.84,-1.52,194660000.0,16869999999.999998,16869999999.999998,44.3,24.7,55.6,37.2,63.1,61.1,46.1,估值因子相对较强
sz002119,002119,sz,康强电子,22.26,-3.39,4.07,0.89,69.44,5.81,-13.25,-6.59,1.18,3.78,35.48,338300000.0,8354000000.000001,8354000000.000001,44.2,53.2,15.7,60.0,85.7,15.9,16.5,量比与换手适中
sz002056,002056,sz,横店东磁,21.16,-0.7,0.55,0.71,19.34,3.25,-8.6,-6.54,1.1,-10.86,11.9,187130000.0,34421000000.0,34385000000.0,44.2,19.5,62.5,33.9,55.1,54.3,71.1,市值稳定性较高
sh688456,688456,sh,有研粉材,77.74,-3.76,3.61,0.91,89.65,6.38,-15.78,-6.39,8.53,2.58,0.36,288300000.0,8059000000.0,8059000000.0,43.8,62.9,8.1,53.9,83.7,10.6,15.7,量比与换手适中
sz301090,301090,sz,华润材料,6.9,-1.71,1.42,3.22,35.26,1.58,3.76,5.18,12.01,-5.22,-1.99,143290000.0,10149000000.0,10149000000.0,43.8,52.3,63.0,20.1,41.0,39.9,23.4,估值因子相对较强
sz300976,300976,sz,达瑞电子,56.39,-1.66,2.04,0.73,33.76,2.87,-4.1,1.38,9.69,-5.31,32.52,136810000.0,10552000000.0,6788000000.0,43.8,48.1,50.9,17.7,67.3,40.6,24.2,估值因子相对较强
sz301617,301617,sz,博苑新材,49.79,3.49,3.07,2.2,50.63,4.8,-1.74,5.78,11.59,-4.25,-16.56,102350000.0,8650000000.0,3433000000.0,43.7,54.3,26.6,1.6,76.9,85.9,17.1,量比与换手适中
sz300031,300031,sz,宝通科技,21.51,0.05,1.7,0.84,34.25,2.23,-2.93,-1.06,16.97,-11.88,-4.95,127590000.0,9007000000.0,7569000000.0,43.6,39.3,56.2,14.6,67.1,65.0,17.9,估值因子相对较强
sh605168,605168,sh,三人行,46.65,-1.79,1.75,1.14,77.15,3.81,-1.35,7.59,37.57,-7.27,23.22,174230000.0,9835000000.0,9835000000.0,43.4,56.9,22.0,31.3,74.2,38.7,22.2,量比与换手适中
sh603341,603341,sh,龙旗科技,36.66,1.33,1.23,0.56,42.92,2.75,-4.13,-8.21,-3.45,-2.01,-12.21,119840000.0,19158000000.0,9803000000.0,43.4,35.9,44.7,11.4,57.1,83.3,50.2,估值因子相对较强
sh600320,600320,sh,振华重工,4.12,1.98,0.83,1.97,25.39,1.38,0.49,-0.24,-1.44,-13.54,-18.82,112630000.0,21657000000.0,13638000000.0,43.4,10.4,73.9,7.5,64.5,92.6,54.7,估值相对占优
sz000768,000768,sz,中航西飞,20.49,-4.07,0.84,2.57,59.84,2.54,-4.7,-2.48,-1.16,-6.4,-18.79,479970000.0,56975000000.0,56889000000.0,43.3,27.6,37.7,71.9,51.1,6.1,84.1,成交活跃、市值稳定性较高
sz002125,002125,sz,湘潭电化,12.74,-4.21,4.51,2.33,24.72,2.31,-2.3,0.87,8.43,-14.7,-9.29,364010000.0,8020000000.0,8020000000.0,43.1,24.6,63.5,63.2,77.3,4.1,15.0,量比与换手适中
sz300896,300896,sz,爱美客,92.89,1.63,0.92,0.98,25.67,3.55,-4.68,-10.36,-12.12,-10.98,-34.08,188970000.0,28108000000.0,20530000000.0,43.1,8.5,51.9,34.6,64.1,87.6,65.7,估值因子相对较强
sz300093,300093,sz,金刚光伏,23.78,-4.96,3.06,0.84,48.34,6.6,-7.65,3.75,11.33,0.76,42.4,169160000.0,12841000000.0,5493000000.0,43.1,63.6,22.4,30.1,77.8,0.0,33.7,量比与换手适中
sz002695,002695,sz,煌上煌,11.07,-1.16,1.79,2.02,68.12,2.22,-3.57,-0.27,22.59,-3.4,-4.9,101470000.0,6195000000.0,5662000000.0,43.1,63.9,38.7,1.0,70.9,47.7,6.5,量比与换手适中
sz300855,300855,sz,图南股份,33.83,-0.5,1.32,0.56,42.97,6.09,4.16,9.16,27.95,-6.08,5.23,130620000.0,13381000000.0,9911000000.0,43.0,58.2,26.4,15.9,57.8,57.1,35.2,趋势因子相对较强
sh603938,603938,sh,三孚股份,40.71,-1.69,2.13,0.88,96.78,5.96,-12.45,-4.3,3.43,-2.58,113.28,327310000.0,15577000000.000002,15577000000.000002,42.9,45.6,7.8,58.3,71.4,40.1,42.3,量比与换手适中
sz300957,300957,sz,贝泰妮,32.8,5.64,2.29,2.71,25.22,2.26,2.15,-2.47,0.34,-14.0,-15.82,317150000.0,13894000000.0,13894000000.0,42.9,11.9,63.5,56.9,59.3,55.1,36.6,估值因子相对较强
sz300618,300618,sz,寒锐钴业,34.58,-1.43,1.76,1.33,47.41,1.92,-2.84,-8.06,6.6,-9.78,-23.22,164440000.0,10709000000.0,9423000000.0,42.9,32.1,51.2,28.7,78.6,43.9,25.0,量比与换手适中
sh688779,688779,sh,五矿新能,8.0,-1.84,0.78,0.69,24.4,2.11,-6.43,0.38,10.34,-9.9,7.4,120760000.0,15434000000.0,15434000000.0,42.8,37.8,66.1,12.2,56.5,38.0,40.9,估值因子相对较强
sh600761,600761,sh,安徽合力,16.09,-3.36,1.52,3.08,13.28,1.3,-4.0,-6.18,-7.26,-7.9,-21.09,217300000.0,14331000000.0,14331000000.0,42.6,18.6,90.6,45.1,45.0,16.3,38.0,估值相对占优
sz002139,002139,sz,拓邦股份,9.68,3.09,1.16,1.39,74.23,1.73,-4.91,-4.16,1.89,-7.55,-29.4,119650000.0,12069000000.0,10368000000.0,42.6,30.1,41.7,11.2,75.2,91.6,30.8,量比与换手适中
sz002297,002297,sz,博云新材,17.18,-1.6,4.97,1.18,44.03,4.29,-12.03,-8.13,3.25,-12.61,43.53,483850000.0,9846000000.0,9846000000.0,42.5,19.7,32.5,72.8,85.2,41.4,22.4,成交活跃、量比与换手适中
sz002891,002891,sz,中宠股份,29.03,0.87,1.7,1.56,32.37,2.76,-5.25,-6.98,-8.39,-6.32,-43.74,157100000.0,9345000000.0,9345000000.0,42.5,21.7,52.6,25.2,80.6,76.7,19.5,量比与换手适中
sz000905,000905,sz,厦门港务,8.92,4.45,1.84,3.15,67.05,1.51,2.88,3.48,5.44,-4.5,-31.38,120120000.0,13757000000.0,6617000000.0,42.5,44.8,47.8,11.6,45.9,72.1,36.2,估值因子相对较强
sz002741,002741,sz,光华科技,24.78,-1.47,3.07,0.68,81.82,5.73,-12.31,-0.6,13.2,-9.4,24.15,324780000.0,11612000000.0,10656000000.0,42.4,43.3,11.8,58.1,74.2,43.3,28.7,量比与换手适中
sz002611,002611,sz,东方精工,14.59,0.9,0.77,0.48,4.25,1.92,-10.76,-8.58,-2.28,-12.27,-23.12,112360000.0,17760000000.0,14647999999.999998,42.4,11.5,88.2,7.3,51.7,77.1,47.6,估值相对占优
sz301393,301393,sz,昊帆生物,59.28,-3.33,6.33,1.68,58.46,2.67,-14.06,-10.96,1.06,5.5,17.57,160900000.0,6402000000.0,2606000000.0,42.3,55.5,37.3,27.4,77.6,16.7,7.9,量比与换手适中
sz300226,300226,sz,上海钢联,16.65,3.61,2.39,3.07,29.09,2.77,2.52,1.09,9.76,-9.67,-20.3,145170000.0,6368000000.0,6122000000.0,42.3,37.3,54.5,21.3,52.0,84.1,7.7,估值因子相对较强
sh601567,601567,sh,三星电气,14.56,1.18,0.52,1.21,21.49,1.78,-4.34,-7.56,-4.02,-11.04,-36.35,106590000.0,20460000000.0,20460000000.0,42.2,12.1,73.2,4.3,66.1,81.1,52.6,估值相对占优
sh603099,603099,sh,长白山,38.25,-0.62,1.93,1.73,78.52,7.13,-2.37,-5.93,3.71,-2.06,-15.01,203240000.0,10418000000.0,10418000000.0,42.1,47.7,9.9,40.6,78.6,55.4,23.8,量比与换手适中
sh600570,600570,sh,恒生电子,21.25,0.52,0.5,0.95,30.06,4.19,-2.03,-6.8,-0.33,-13.09,-29.05,202310000.0,40240000000.0,40240000000.0,42.1,12.0,43.3,40.0,60.1,71.7,76.6,市值稳定性较高
sz300497,300497,sz,富祥股份,16.73,-1.7,2.43,0.81,69.95,3.86,-8.98,-10.05,-4.78,9.06,11.09,184620000.0,9012000000.0,7633000000.0,42.0,51.5,24.4,33.5,72.1,40.0,18.1,量比与换手适中
sz300685,300685,sz,艾德生物,18.0,-2.23,2.62,1.6,20.75,3.71,-4.36,-3.64,6.7,-11.81,-10.07,183240000.0,7022000000.0,7013000000.0,42.0,27.2,57.4,33.1,86.9,32.4,11.4,量比与换手适中
sh600776,600776,sh,东方通信,12.78,2.08,0.9,1.46,35.1,4.28,-0.85,0.0,7.26,-12.07,-22.29,109550000.0,16052000000.000002,12218000000.0,42.0,27.6,39.4,5.3,74.7,94.0,44.3,量比与换手适中
sh688385,688385,sh,复旦微电,52.11,-0.8,0.92,0.59,48.34,6.15,-9.94,-3.3,7.84,-12.29,-29.24,256330000.0,42924000000.0,28108000000.0,41.9,27.9,23.4,50.0,55.3,52.9,78.0,市值稳定性较高
sz300711,300711,sz,广哈通信,18.51,-3.49,3.0,1.63,62.48,3.46,5.35,2.21,27.04,-4.88,-19.59,136390000.0,5191000000.0,4598000000.0,41.9,61.6,29.8,17.5,89.2,14.4,0.6,量比与换手适中
sz301275,301275,sz,汉朔科技,42.57,-0.05,0.93,1.26,37.25,4.37,0.66,-5.19,3.55,-6.07,-20.16,118480000.0,17982000000.0,12808000000.000002,41.9,37.3,36.6,10.6,70.5,63.6,48.2,量比与换手适中
sh600129,600129,sh,太极集团,14.57,2.53,1.76,0.51,71.96,2.25,-11.16,-8.31,-6.06,0.34,-19.28,139410000.0,8034000000.0,8034000000.0,41.8,37.7,36.1,18.5,60.1,99.6,15.3,趋势因子相对较强
sh603516,603516,sh,淳中科技,97.09,1.26,1.66,1.04,66.71,11.72,-4.81,-2.44,3.74,-12.03,-56.54,323230000.0,19735000000.0,19735000000.0,41.6,22.6,10.8,57.9,71.3,82.3,50.8,量比与换手适中
sz300726,300726,sz,宏达电子,50.94,-2.6,2.82,1.1,47.67,4.38,-9.57,-7.53,6.57,-13.89,2.06,303920000.0,20979000000.0,10923000000.0,41.6,23.0,30.4,55.1,81.7,27.1,54.1,量比与换手适中
sh603124,603124,sh,江南新材,122.63,-2.84,3.03,1.12,68.55,9.6,-15.37,-10.21,5.84,-6.92,56.4,284820000.0,17873000000.0,9517000000.0,41.6,38.7,10.9,53.7,83.8,23.7,48.0,量比与换手适中
sh600449,600449,sh,宁夏建材,12.81,-3.03,2.3,1.22,32.93,0.84,7.47,1.83,8.28,-10.67,5.0,142460000.0,6125000000.0,6125000000.0,41.6,32.0,71.2,19.9,80.3,21.0,6.3,估值相对占优、量比与换手适中
sz300400,300400,sz,劲拓股份,27.45,-1.86,2.57,1.17,78.75,9.38,-10.29,-8.83,27.38,-4.85,41.57,169050000.0,6679000000.000001,6656999999.999999,41.5,61.9,7.7,29.9,81.3,37.7,9.6,量比与换手适中
sz000758,000758,sz,中色股份,6.05,-1.47,0.88,1.24,24.68,1.97,0.17,-1.31,5.95,-9.77,-8.12,106050000.0,12038000000.0,11996000000.0,41.4,31.5,67.8,4.1,69.6,43.3,30.3,估值因子相对较强
