raw_code,code,market,name,price,pct_change,turnover_rate,volume_ratio,pe_ttm,pb,momentum_5d,momentum_10d,momentum_20d,momentum_60d,momentum_ytd,amount_cny,market_cap_cny,float_cap_cny,score,factor_momentum,factor_value,factor_liquidity,factor_activity,factor_daily_strength,factor_size,reasons
sh688396,688396,sh,华润微,58.27,-0.63,0.71,0.85,74.12,3.3,-5.39,-6.05,3.96,-13.8,10.34,552580000.0,77395000000.0,77395000000.0,45.7,20.0,24.1,77.1,59.5,55.3,89.1,成交活跃、市值稳定性较高
sz002774,002774,sz,快意电梯,16.14,-2.18,2.77,1.48,98.39,4.8,-2.3,-0.8,7.82,36.32,79.73,125110000.0,5434000000.0,4548000000.0,45.7,82.2,10.4,13.4,89.9,33.1,2.0,中期趋势靠前、量比与换手适中
sh600993,600993,sh,马应龙,23.52,1.29,1.06,2.19,16.87,2.28,1.47,0.3,-0.68,-0.42,-13.85,108310000.0,10138000000.0,10121000000.0,45.7,38.3,69.7,3.9,61.4,82.7,22.2,估值因子相对较强
sz002831,002831,sz,裕同科技,25.88,2.98,0.92,2.47,20.88,2.87,1.01,-7.97,-1.45,-9.92,30.71,170210000.0,33342000000.0,18484000000.0,45.6,15.5,59.5,30.1,54.0,93.1,71.0,市值稳定性较高
sh600361,600361,sh,创新新材,3.82,2.69,0.94,2.44,16.88,1.29,6.7,2.14,2.14,-13.42,-8.0,132380000.0,14259000000.0,14259000000.0,45.6,17.6,81.6,16.1,54.8,97.3,36.2,估值相对占优
sh600740,600740,sh,山西焦化,3.85,0.79,1.24,1.04,67.5,0.65,2.94,5.77,6.65,-3.87,3.08,120670000.0,9864000000.0,9864000000.0,45.5,45.4,52.6,10.4,68.0,75.6,20.8,估值因子相对较强
sz300761,300761,sz,立华股份,19.21,1.91,0.83,1.54,45.53,1.77,4.29,3.0,0.84,-3.66,-6.29,102190000.0,16258000000.000002,12424000000.0,45.5,36.1,49.7,1.4,74.2,91.6,42.1,量比与换手适中
sz002017,002017,sz,东信和平,16.48,-2.77,8.96,3.47,56.69,5.25,28.85,18.14,23.91,2.26,-25.61,838020000.0,9566000000.0,9561000000.0,45.3,71.4,20.7,85.1,16.7,24.7,19.7,中期趋势靠前、成交活跃
sz000513,000513,sz,丽珠集团,26.4,1.66,0.9,1.04,14.0,1.75,-11.17,-13.73,-14.62,-10.51,-20.07,133970000.0,23441000000.0,14986000000.000002,45.3,8.0,79.2,17.2,65.3,88.0,58.4,估值相对占优
sz300093,300093,sz,金刚光伏,24.57,-2.58,1.79,0.75,35.5,6.92,7.81,6.73,16.06,5.18,47.13,123630000.0,13268000000.0,6847000000.0,45.2,73.1,28.0,12.2,65.8,27.4,32.4,中期趋势靠前
sz002990,002990,sz,盛视科技,46.75,-1.72,2.89,1.14,72.91,4.76,-7.28,-12.6,11.44,-1.0,65.72,185710000.0,12242000000.0,6452000000.0,45.1,57.4,16.5,34.6,83.2,39.7,29.7,量比与换手适中
sh688099,688099,sh,晶晨股份,92.01,0.72,0.89,0.99,39.45,4.89,-1.47,-8.12,-4.85,-9.53,5.72,347390000.0,38950000000.0,38950000000.0,44.5,13.7,30.3,65.1,64.1,74.6,75.4,市值稳定性较高
sh600645,600645,sh,中源协和,19.71,0.15,1.65,1.05,83.81,2.48,-3.48,-0.86,5.51,0.92,-21.79,153390000.0,9223000000.0,9220000000.0,44.5,53.3,27.7,25.3,71.4,66.4,18.3,量比与换手适中
sh600970,600970,sh,中材国际,7.82,-0.38,0.73,4.15,8.63,0.91,1.82,-0.89,-1.26,-7.78,-21.09,147350000.0,20503000000.0,20503000000.0,44.5,21.4,96.5,22.2,29.3,58.9,51.3,估值相对占优
sz000629,000629,sz,钒钛股份,3.1,2.31,0.93,2.56,87.97,2.3,3.68,-1.27,0.65,-9.62,0.0,265970000.0,28802000000.0,28800000000.0,44.4,21.6,28.5,53.8,52.0,97.3,66.5,流动性因子相对较强
sz002941,002941,sz,新疆交建,11.04,1.56,1.29,2.51,20.15,1.7,7.5,1.38,5.85,-7.15,-29.46,102990000.0,8056000000.0,8056000000.0,44.4,37.1,72.6,2.0,56.0,86.6,14.2,估值相对占优
sh688385,688385,sh,复旦微电,51.87,-0.44,0.84,0.88,48.12,6.12,-3.91,-5.35,7.68,-9.56,-29.56,235830000.0,42726000000.0,27977999999.999996,44.3,33.6,22.0,46.6,61.2,58.0,78.9,市值稳定性较高
sz000968,000968,sz,蓝焰控股,7.02,-1.96,2.22,1.73,22.74,1.06,1.01,-0.43,2.33,-7.51,7.01,147880000.0,6792000000.0,6792000000.0,44.3,30.1,76.2,23.1,80.8,36.3,7.9,估值相对占优、量比与换手适中
sz002312,002312,sz,川发龙蟒,8.38,2.07,0.7,1.84,39.44,1.64,0.96,-1.99,0.48,-5.31,-22.69,109640000.0,15819000000.0,15793000000.0,44.3,30.8,54.9,5.0,66.4,93.9,39.8,估值因子相对较强
sh603124,603124,sh,江南新材,126.2,-0.64,2.67,1.29,70.54,9.88,-3.23,-12.65,14.28,-11.44,60.95,262950000.0,18393000000.0,9794000000.0,44.2,38.0,9.1,53.4,84.8,55.1,47.0,量比与换手适中
sz002881,002881,sz,美格智能,41.03,3.09,3.17,2.17,86.63,4.59,8.06,6.02,8.83,-9.78,-7.71,237540000.0,12394000000.0,7509000000.0,44.1,34.5,13.4,47.1,78.4,91.6,30.5,量比与换手适中
sz300031,300031,sz,宝通科技,21.31,-0.61,1.79,1.2,33.93,2.21,2.11,-4.95,11.69,-8.27,-5.83,133840000.0,8923000000.0,7498999999.999999,44.1,41.9,51.6,17.0,75.9,55.6,17.2,量比与换手适中
sh688628,688628,sh,优利德,78.93,-3.37,2.53,1.1,45.66,6.65,7.53,14.06,32.52,-4.88,154.28,221710000.0,8822000000.0,8822000000.0,44.0,59.3,22.3,43.2,79.4,16.1,16.8,量比与换手适中
sz300573,300573,sz,兴齐眼药,40.02,1.11,1.09,1.05,18.78,7.72,-0.2,-5.14,-5.64,3.38,-16.25,118100000.0,14204000000.0,10885000000.0,44.0,39.9,44.5,9.7,67.0,80.1,35.8,估值因子相对较强
sh600488,600488,sh,津药药业,5.38,-1.28,3.25,1.22,91.17,1.94,-8.19,-9.58,2.67,-0.15,33.23,193160000.0,5874000000.0,5874000000.0,43.7,46.1,31.6,36.2,87.8,46.0,3.1,量比与换手适中
sz300221,300221,sz,银禧科技,13.73,-0.44,1.94,0.8,41.61,4.28,6.85,-1.08,25.27,-2.56,34.34,122770000.0,6505000000.0,6344000000.0,43.7,63.5,31.6,11.6,68.1,58.0,6.1,趋势因子相对较强
sz301132,301132,sz,满坤科技,36.38,1.28,3.41,1.75,53.76,2.99,2.1,4.39,31.24,-10.53,10.64,117650000.0,5387000000.0,3447000000.0,43.7,45.8,33.8,9.1,89.7,82.6,1.6,量比与换手适中
sz300503,300503,sz,昊志机电,67.47,-0.98,2.39,0.83,72.73,13.08,-2.99,-8.73,9.03,-9.28,6.05,391640000.0,20962000000.0,16441000000.0,43.6,36.5,6.8,67.9,72.3,50.3,52.4,量比与换手适中
sz002315,002315,sz,焦点科技,26.31,3.99,2.48,2.75,23.13,3.92,6.6,-3.38,3.95,-7.62,-24.09,170920000.0,10850000000.0,6927000000.0,43.5,32.7,49.5,30.3,59.9,78.7,24.4,估值因子相对较强
sh603366,603366,sh,日出东方,7.32,-1.61,1.83,0.97,35.0,1.38,-4.06,4.27,9.42,-3.24,-23.47,109210000.0,5952000000.0,5952000000.0,43.4,51.0,61.1,4.7,71.0,41.3,3.9,量比与换手适中
sz300496,300496,sz,中科创达,56.4,0.14,1.28,1.3,48.47,2.46,-0.51,-7.77,-4.41,-11.42,-16.21,266690000.0,26041000000.000004,20842000000.0,43.2,10.5,40.0,53.9,74.1,66.3,62.4,量比与换手适中
sz301150,301150,sz,中一科技,38.89,0.65,2.1,1.33,90.37,3.49,2.07,-0.97,10.67,-13.12,29.46,246150000.0,12597000000.0,11816000000.0,43.2,31.2,19.0,49.5,81.2,73.6,31.2,量比与换手适中
sz300357,300357,sz,我武生物,23.62,-0.38,1.23,0.83,29.04,4.65,-2.64,-5.52,-0.67,4.24,-15.94,141380000.0,12367000000.0,11430000000.0,43.2,47.0,38.8,20.1,63.2,58.9,30.2,趋势因子相对较强
sz002690,002690,sz,美亚光电,16.0,4.51,1.82,4.7,19.3,5.48,3.23,4.71,1.91,3.36,-19.48,124210000.0,14116000000.0,6833000000.0,43.2,51.0,48.2,12.6,37.9,71.3,34.9,趋势因子相对较强
sh601133,601133,sh,柏诚股份,25.83,4.11,1.96,2.41,65.45,4.45,2.26,-3.19,-1.26,-1.9,68.49,264100000.0,13591999999.999998,13544999999.999998,43.1,34.6,20.5,53.6,63.5,77.0,33.5,流动性因子相对较强
sz002741,002741,sz,光华科技,24.9,-0.28,2.31,0.87,82.22,5.76,-3.11,-2.31,15.33,-8.29,24.75,247400000.0,11668000000.0,10708000000.0,43.0,45.4,11.0,50.4,72.5,60.3,27.6,量比与换手适中
sh603257,603257,sh,中国瑞林,66.44,3.47,6.67,3.85,40.07,3.18,6.39,0.74,6.25,6.05,12.99,110210000.0,7973000000.0,1654000000.0,43.0,64.0,39.4,5.7,34.0,86.1,13.6,趋势因子相对较强
sh688621,688621,sh,阳光诺和,62.48,-2.97,1.44,0.87,35.9,5.67,-4.46,-5.69,8.13,20.65,0.83,101230000.0,6998000000.0,6998000000.0,42.8,79.0,30.1,1.1,65.7,21.9,8.6,中期趋势靠前
sh600078,600078,sh,澄星股份,11.0,1.48,1.83,1.44,69.52,4.13,3.29,0.55,14.7,-7.49,14.7,132770000.0,7476000000.000001,7288000000.0,42.7,46.9,21.3,16.5,81.6,85.4,10.9,量比与换手适中
sz002318,002318,sz,久立特材,20.04,2.35,0.63,2.06,18.23,2.44,3.25,-1.09,-1.38,-11.56,-28.31,119250000.0,19583000000.0,19119000000.0,42.7,13.2,66.8,9.9,60.9,97.9,49.6,估值因子相对较强
sz300861,300861,sz,美畅股份,16.51,-0.48,1.87,1.93,23.66,1.68,-1.26,-5.87,3.84,-11.15,11.92,129400000.0,11092000000.0,6965000000.000001,42.6,24.6,68.1,15.1,73.6,57.4,26.2,量比与换手适中
sh688686,688686,sh,奥普特,126.1,-0.98,1.13,1.45,73.16,4.83,9.65,7.78,21.26,-9.06,2.03,174170000.0,15413999999.999998,15413999999.999998,42.3,46.6,16.1,31.5,76.3,50.3,38.5,量比与换手适中
sz000400,000400,sz,许继电气,22.51,1.08,0.65,0.98,24.16,1.85,0.81,-0.53,-0.53,-14.47,-11.69,147690000.0,22929000000.0,22849000000.0,42.3,9.9,65.0,22.8,62.0,79.7,56.6,估值因子相对较强
sz301393,301393,sz,昊帆生物,58.64,-3.98,4.37,1.36,57.83,2.64,-9.37,-12.49,3.33,8.9,16.3,114090000.0,6333000000.0,2578000000.0,42.3,63.0,34.5,7.3,93.9,7.4,5.7,量比与换手适中
sh603099,603099,sh,长白山,38.86,2.05,1.75,1.96,79.78,7.24,0.88,-1.62,2.91,-2.25,-13.65,184140000.0,10584000000.0,10584000000.0,42.2,42.9,8.8,33.9,72.0,93.6,23.1,量比与换手适中
sh688378,688378,sh,奥来德,40.67,-3.67,1.69,0.99,48.09,5.06,-10.81,-2.63,12.29,0.79,50.06,173360000.0,10632000000.0,10138000000.0,42.2,61.3,24.9,31.4,70.4,11.9,23.7,量比与换手适中
sz300735,300735,sz,光弘科技,20.02,1.57,1.03,1.57,66.17,2.94,3.2,-3.52,5.42,-11.14,-18.65,157920000.0,16197999999.999998,15226000000.0,42.2,27.2,29.9,26.3,75.1,86.7,41.8,量比与换手适中
sh605020,605020,sh,永和股份,31.49,1.68,0.91,1.1,20.03,2.66,-4.37,-9.59,-3.29,-11.54,19.1,143370000.0,16086000000.000002,15837000000.0,42.1,11.5,62.8,20.8,66.7,88.3,41.4,估值因子相对较强
sz300144,300144,sz,宋城演艺,5.98,1.18,0.65,1.4,20.54,2.19,1.53,-3.08,-2.45,-7.59,-24.69,100400000.0,15601000000.0,15438000000.0,42.1,20.4,66.1,0.4,71.4,81.1,38.9,量比与换手适中
sh600115,600115,sh,中国东航,3.6,1.98,0.52,1.8,79.92,5.64,4.35,-0.28,-1.91,-13.67,-40.0,314550000.0,79516000000.0,61290000000.0,42.0,8.3,11.8,60.6,65.9,92.6,89.4,市值稳定性较高
sh688456,688456,sh,有研粉材,78.03,-1.71,2.92,1.1,89.99,6.41,-5.06,-7.55,11.34,-3.53,0.73,236200000.0,8089000000.0,8089000000.0,42.0,52.4,7.5,46.8,82.5,39.9,14.3,量比与换手适中
sh605168,605168,sh,三人行,46.54,-0.7,1.26,1.1,76.97,3.8,2.13,5.65,38.18,-4.63,22.93,122980000.0,9811000000.0,9811000000.0,41.9,60.4,20.7,11.8,69.5,54.3,20.6,趋势因子相对较强
sz300049,300049,sz,福瑞医科,43.08,-1.96,2.89,1.5,68.47,5.79,4.92,-3.23,-4.29,-0.6,-38.68,294130000.0,11373000000.0,10063000000.0,41.8,33.7,15.0,57.7,91.3,36.3,27.2,量比与换手适中
sh688605,688605,sh,先锋精科,69.47,-0.19,1.67,1.1,81.89,8.52,-6.78,-12.81,4.17,5.42,8.28,124610000.0,14059000000.0,7527000000.0,41.7,59.4,6.8,12.9,72.7,61.6,34.8,量比与换手适中
sh688117,688117,sh,圣诺生物,24.33,-1.14,1.96,0.89,26.26,4.69,-9.55,-7.63,5.1,3.91,-9.09,106210000.0,5361000000.0,5361000000.0,41.7,57.9,41.8,3.2,70.2,48.0,1.4,量比与换手适中
sz002670,002670,sz,国盛证券,11.05,1.84,1.02,2.94,76.55,1.86,1.38,-3.16,-7.22,-2.9,-34.38,181000000.0,21383000000.0,17938000000.0,41.6,27.8,36.9,32.8,44.2,90.6,52.9,估值因子相对较强
sz000778,000778,sz,新兴铸管,3.67,0.82,0.74,1.7,15.9,0.55,-0.81,-2.65,-4.18,-14.35,-10.6,105470000.0,14544999999.999998,14288999999.999998,41.5,5.3,88.5,2.9,69.9,76.0,37.3,估值相对占优
sz000795,000795,sz,英洛华,8.77,-2.77,2.76,3.99,41.67,3.71,5.79,2.33,4.78,-0.67,-10.96,270780000.0,9790000000.0,9790000000.0,41.4,49.1,35.5,55.0,45.3,24.7,20.4,流动性因子相对较强
sh688289,688289,sh,圣湘生物,15.49,-0.06,1.2,1.16,57.19,1.28,-1.02,0.65,1.97,-2.95,-16.95,109650000.0,8975000000.0,8975000000.0,41.4,39.9,50.1,5.2,70.4,63.4,17.6,量比与换手适中
sh603459,603459,sh,红板科技,87.06,0.02,7.24,1.54,78.21,14.61,0.53,-12.74,-7.93,-10.35,391.86,497670000.0,65622000000.0,6881999999.999999,41.3,9.7,5.1,74.7,73.6,64.6,86.7,成交活跃、量比与换手适中、市值稳定性较高
sh688401,688401,sh,路维光电,66.7,1.03,1.43,1.46,47.22,5.14,-2.98,-5.94,6.41,-12.56,37.78,184390000.0,13697999999.999998,12896000000.0,41.3,26.6,25.4,34.1,78.9,79.0,33.7,量比与换手适中
sh603938,603938,sh,三孚股份,41.15,-1.06,1.47,0.92,97.82,6.02,-5.18,-5.62,8.29,-4.41,115.58,231350000.0,15744999999.999998,15744999999.999998,41.2,46.6,7.1,45.9,67.1,49.1,39.4,趋势因子相对较强
sz000026,000026,sz,飞亚达,20.37,0.59,1.5,1.06,78.44,2.45,-3.23,-1.93,26.52,-8.53,25.28,111670000.0,8265000000.000001,7423999999.999999,41.2,49.7,29.7,6.6,70.5,72.7,15.2,量比与换手适中
sz002611,002611,sz,东方精工,14.78,0.75,0.78,0.87,4.31,1.95,-1.14,-7.39,-6.1,-13.57,-22.12,115480000.0,17991000000.0,14838999999.999998,41.1,5.3,85.3,8.4,60.5,75.0,46.4,估值相对占优
sz002448,002448,sz,中原内配,12.41,-1.43,1.52,0.96,14.7,1.91,-2.13,2.9,1.64,-6.69,-2.51,109730000.0,7302000000.0,7204000000.000001,41.1,30.6,77.1,5.4,68.4,43.9,10.6,估值相对占优
sz300082,300082,sz,奥克股份,8.8,5.52,4.29,5.36,89.28,2.13,17.33,11.25,16.09,-8.71,-11.11,251810000.0,5985000000.0,5969000000.0,41.0,44.5,29.8,51.1,52.7,56.9,4.3,流动性因子相对较强
sz001285,001285,sz,瑞立科密,44.0,4.44,6.31,6.76,21.08,2.04,10.39,4.86,9.37,-7.29,-23.81,113260000.0,7943000000.000001,1826000000.0000002,40.9,41.6,66.6,7.0,36.9,72.3,13.4,估值因子相对较强
sh601965,601965,sh,中国汽研,14.44,2.48,0.71,3.47,13.45,1.8,3.81,2.41,-1.57,-7.91,-11.74,102720000.0,14478000000.0,14416999999.999998,40.6,20.4,80.3,1.8,29.8,99.7,36.9,估值相对占优
sz000990,000990,sz,诚志股份,6.44,0.94,1.03,1.11,56.85,0.61,0.78,-4.87,-0.71,-5.89,13.84,112520000.0,10957000000.0,10957000000.0,40.5,26.2,56.1,6.8,67.9,77.7,24.9,估值因子相对较强
sz002410,002410,sz,广联达,8.85,2.79,1.04,1.64,39.7,2.49,-0.23,-6.05,-1.23,-12.38,-28.35,144530000.0,14619999999.999998,14055000000.000002,40.3,12.6,44.6,21.1,73.6,95.9,37.8,量比与换手适中
sz300976,300976,sz,达瑞电子,55.52,-3.04,2.78,1.36,33.24,2.83,4.32,-3.63,7.76,-13.48,30.48,186160000.0,10390000000.0,6683000000.0,39.9,26.2,47.0,34.8,87.3,20.9,22.6,量比与换手适中
sh688179,688179,sh,阿拉丁,19.9,-1.73,1.84,0.77,50.91,5.34,-15.14,-7.1,17.13,-2.45,61.13,132320000.0,7204000000.000001,7204000000.000001,39.8,59.9,22.7,15.9,66.6,39.6,9.9,趋势因子相对较强
sz002961,002961,sz,瑞达期货,19.57,4.15,1.37,3.51,13.94,2.33,9.15,-0.31,1.29,-7.38,-27.09,126400000.0,9334000000.0,9334000000.0,39.8,28.5,72.7,13.6,34.3,76.4,18.6,估值相对占优
sz300540,300540,sz,蜀道装备,27.82,-1.21,2.66,0.89,75.42,5.48,-9.88,-16.18,-0.61,9.31,39.45,151820000.0,6332000000.0,5751000000.0,39.7,55.2,13.8,24.7,75.7,47.0,5.6,量比与换手适中
sz300133,300133,sz,华策影视,6.93,0.29,1.23,1.2,54.03,1.75,4.21,-5.46,5.32,-13.59,-16.6,140770000.0,12991999999.999998,11532000000.0,39.6,22.5,45.4,19.7,71.5,68.4,32.1,量比与换手适中
sz002755,002755,sz,奥赛康,12.52,2.79,1.2,1.45,43.63,3.64,-4.43,-9.41,-4.28,-7.67,-22.76,140940000.0,11621000000.0,11620000000.0,39.4,18.5,35.1,19.9,76.9,95.9,27.4,量比与换手适中
sh603393,603393,sh,新天然气,25.02,-0.95,1.12,0.95,18.58,1.09,3.22,0.36,-3.66,-9.35,-5.9,117920000.0,10607000000.0,10607000000.0,39.4,15.1,81.5,9.3,65.0,50.7,23.5,估值相对占优
sh688690,688690,sh,纳微科技,39.56,-2.85,1.12,0.84,91.32,7.97,-7.14,-9.7,12.13,-0.35,53.88,180760000.0,15975000000.0,15975000000.0,39.3,59.1,4.3,32.4,62.5,23.6,41.0,趋势因子相对较强
sz300685,300685,sz,艾德生物,18.05,0.33,1.73,1.24,20.81,3.72,-1.63,-3.37,4.34,-11.56,-9.82,122270000.0,7041000000.0,7031999999.999999,39.3,25.1,54.3,11.3,76.3,69.0,9.0,量比与换手适中
sh600763,600763,sh,通策医疗,35.54,0.45,0.69,0.73,25.85,3.84,0.82,-4.05,-0.95,-3.45,-11.61,108880000.0,15897000000.0,15897000000.0,39.3,32.5,46.7,4.1,56.7,70.7,40.1,估值因子相对较强
sz000422,000422,sz,湖北宜化,12.43,0.89,0.83,1.2,18.54,2.21,-1.58,-4.38,-5.26,-9.99,-10.96,108920000.0,13519000000.0,13266000000.0,39.2,11.9,68.5,4.3,68.3,77.0,32.8,估值因子相对较强
sz002085,002085,sz,万丰奥威,10.36,0.19,0.5,1.66,24.31,3.2,2.37,-5.22,0.1,-10.92,-35.09,110350000.0,21997000000.0,21997000000.0,39.1,17.6,52.3,6.1,68.9,67.0,53.8,估值因子相对较强
sz301280,301280,sz,珠城科技,42.39,-4.93,2.59,2.99,32.13,4.11,2.47,3.44,12.44,4.69,11.85,109040000.0,8117000000.0,4215000000.0,38.9,68.7,39.5,4.5,55.4,0.0,14.5,趋势因子相对较强
sz301568,301568,sz,思泰克,69.97,-1.66,4.19,1.58,60.28,7.17,3.2,2.06,14.29,-8.42,45.97,140450000.0,7225000000.0,3331000000.0,38.7,44.3,14.4,19.4,96.7,40.6,10.0,量比与换手适中
sh688112,688112,sh,鼎阳科技,66.02,-4.25,1.12,0.74,66.9,6.63,-2.68,28.0,41.1,2.93,79.45,119560000.0,10537000000.0,10537000000.0,38.6,75.3,14.1,10.2,60.3,3.6,22.9,中期趋势靠前
sh600789,600789,sh,鲁抗医药,7.42,0.54,1.54,1.21,89.18,1.52,0.27,-1.46,0.54,-4.26,-17.46,116420000.0,7755000000.0,7495999999.999999,38.6,34.1,37.8,8.6,74.1,72.0,12.2,量比与换手适中
sz300738,300738,sz,奥飞数据,20.89,-0.05,1.35,0.78,85.39,5.61,-2.06,-7.69,-4.61,-5.11,13.07,276640000.0,20581000000.0,20574000000.0,38.5,23.8,10.4,55.7,63.0,63.6,51.6,流动性因子相对较强
sh603341,603341,sh,龙旗科技,37.13,0.57,1.08,0.84,43.47,2.79,2.37,-6.17,-1.14,-5.21,-11.09,107370000.0,19404000000.0,9929000000.0,38.5,27.4,41.1,3.6,62.2,72.4,49.3,估值因子相对较强
sz000034,000034,sz,神州数码,23.36,0.52,0.84,0.78,43.85,2.13,-1.89,-4.65,-7.74,-10.33,-15.79,165730000.0,23751000000.0,19836000000.0,38.4,9.9,46.0,28.7,59.0,71.7,58.6,估值因子相对较强
sz300747,300747,sz,锐科激光,35.37,-0.92,1.23,1.05,80.37,5.61,1.87,-1.59,9.03,-13.01,31.19,227290000.0,19864000000.0,18462000000.0,38.3,29.6,11.9,44.8,68.1,51.1,50.0,流动性因子相对较强
sh603402,603402,sh,陕西旅游,64.86,1.69,7.09,2.59,21.41,2.27,6.89,-2.05,-0.67,-7.26,7.49,115160000.0,6520999999.999999,1630000000.0,38.3,24.0,63.5,8.1,51.2,88.4,6.3,估值因子相对较强
sz301382,301382,sz,蜂助手,38.41,-1.92,1.68,0.94,70.84,5.79,-8.2,-8.5,11.53,-4.52,8.53,153140000.0,10959000000.0,9078000000.0,38.2,50.2,14.1,25.1,69.2,36.9,25.1,趋势因子相对较强
sz301275,301275,sz,汉朔科技,42.02,-1.59,1.36,2.27,31.39,4.21,1.82,-4.89,-1.22,-5.91,-21.19,173140000.0,17749000000.0,12642000000.0,38.0,25.3,38.8,30.8,61.9,41.6,45.7,估值因子相对较强
sz300852,300852,sz,四会富仕,44.81,-0.42,1.68,1.08,51.16,3.17,-0.62,-0.49,20.59,-12.26,17.8,116480000.0,7193000000.000001,6944000000.0,37.9,40.7,33.6,8.8,72.3,58.3,9.7,量比与换手适中
sh603989,603989,sh,艾华集团,27.12,-1.06,1.76,0.87,40.9,2.79,-2.73,-8.13,4.27,-14.01,63.57,189660000.0,10815000000.0,10815000000.0,37.3,20.2,41.9,35.1,68.2,49.1,24.2,估值因子相对较强
sz000777,000777,sz,中核科技,17.36,0.17,1.81,3.31,42.84,2.63,5.08,-2.03,0.58,0.94,-32.55,122610000.0,6656000000.0,6656000000.0,37.3,44.5,42.7,11.5,42.1,66.7,7.0,趋势因子相对较强
sh688059,688059,sh,华锐精密,85.41,-0.67,1.28,1.01,35.26,5.5,-5.31,-11.29,13.97,-14.82,54.29,142470000.0,11956000000.0,11190000000.0,37.2,31.3,31.3,20.6,67.6,54.7,28.5,趋势因子相对较强
sh688035,688035,sh,德邦科技,64.0,-0.87,1.9,1.15,69.98,3.79,-1.93,2.93,13.7,-14.53,33.05,173200000.0,9103000000.0,9103000000.0,37.1,31.6,23.2,31.2,75.6,51.9,18.1,量比与换手适中
sz002643,002643,sz,万润股份,13.05,0.23,0.86,1.01,49.04,1.68,-4.81,-6.99,0.85,-7.87,-12.21,101060000.0,11952000000.0,11774000000.0,37.1,26.6,48.8,0.7,64.3,67.6,28.3,估值因子相对较强
sh601098,601098,sh,中南传媒,9.92,-3.31,0.74,4.49,11.8,1.09,-3.41,-3.78,-4.8,-7.38,-8.23,132100000.0,17816000000.0,17816000000.0,36.8,18.7,90.6,15.8,29.4,17.0,46.1,估值相对占优
sz301408,301408,sz,华人健康,15.09,-1.89,2.89,1.24,28.82,2.83,-5.09,-8.6,10.55,-12.93,-18.26,100710000.0,6036000000.0,3454999999.9999995,36.8,31.8,50.8,0.5,85.4,37.3,4.7,量比与换手适中
sz002708,002708,sz,光洋股份,11.82,-0.17,1.79,1.3,61.75,3.76,10.16,4.32,20.37,-11.73,-10.99,108080000.0,6644000000.0,6107000000.0,36.6,41.1,25.6,3.8,78.1,61.9,6.8,量比与换手适中
sh688678,688678,sh,福立旺,19.51,-2.64,1.78,1.09,90.77,3.41,5.06,3.5,27.93,-9.51,13.43,140720000.0,7865000000.000001,7865000000.000001,36.2,48.2,19.2,19.5,73.3,26.6,12.9,量比与换手适中
sz002044,002044,sz,美年健康,4.69,0.43,0.75,1.03,60.07,2.34,1.08,-8.75,3.08,-14.59,-11.02,136930000.0,18358000000.0,18170000000.0,36.2,16.6,36.0,18.1,63.9,70.4,46.8,估值因子相对较强
sz002158,002158,sz,汉钟精机,26.08,-1.99,0.79,1.52,28.36,3.2,-0.38,-7.75,1.09,-8.68,6.1,110940000.0,13946000000.0,13915000000.0,36.2,24.6,48.3,6.5,74.3,35.9,34.2,量比与换手适中
sh603317,603317,sh,天味食品,13.35,-0.67,0.72,1.58,18.64,3.35,-7.93,-8.31,-8.94,-8.56,11.53,101300000.0,14179000000.0,14179000000.0,36.0,13.7,59.1,1.3,72.4,54.7,35.7,量比与换手适中
sh603327,603327,sh,福蓉科技,9.55,-0.62,1.38,0.97,68.38,4.18,12.62,3.58,10.79,-10.08,-11.16,137950000.0,9984000000.0,9984000000.0,35.7,36.3,21.1,18.5,67.5,55.4,21.9,趋势因子相对较强
sz002270,002270,sz,华明装备,19.47,-0.21,0.64,1.25,24.88,5.59,-1.07,-5.53,-2.11,-8.16,-21.59,110380000.0,17450000000.0,17449000000.0,35.7,19.5,40.7,6.3,68.0,61.3,44.8,估值因子相对较强
sz300986,300986,sz,志特新材,11.64,0.17,1.56,0.83,37.76,3.06,-2.02,-14.66,12.68,-13.62,46.8,103780000.0,6701000000.000001,6697000000.0,35.7,32.2,42.2,2.2,65.8,66.7,7.2,估值因子相对较强
sz301379,301379,sz,天山电子,21.2,-2.08,3.37,1.31,46.74,4.12,-2.89,-6.19,6.32,-11.8,15.26,155320000.0,5883000000.0,4636000000.0,35.5,27.5,30.3,25.4,90.8,34.6,3.4,量比与换手适中
sz002265,002265,sz,建设工业,18.38,0.88,0.75,1.82,81.57,4.97,0.44,-7.59,-0.38,-7.93,-31.27,141710000.0,18987000000.0,18987000000.0,35.3,23.2,13.5,20.3,67.3,76.9,48.0,趋势因子相对较强
sh688591,688591,sh,泰凌微,28.8,-1.3,2.01,1.78,55.68,2.76,6.31,2.16,6.19,-8.56,-31.91,114280000.0,6956999999.999999,5655000000.0,35.2,33.7,34.5,7.5,78.1,45.7,8.1,量比与换手适中
sh600776,600776,sh,东方通信,12.81,-0.47,0.84,1.69,35.18,4.29,5.43,-1.16,4.36,-12.71,-22.1,102580000.0,16088999999.999998,12246000000.0,34.9,23.5,35.5,1.6,70.9,57.6,41.6,量比与换手适中
